dataset,method,graph,missing_ratio,mae,rmse,dtw,snr,block,source_file,family
physionet_eegmmidb,gsp,knn__k3,0.1,1.4616085420869695e-06,6.737839904436396e-06,,1.8902974218635595,physionet_eegmmidb__0.1_1592,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,tikhonov,knn__k3,0.1,6.03840029195327e-06,1.046918202650332e-05,,18.714332406384184,physionet_eegmmidb__0.1_1593,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,bgsrp,knn__k3,0.1,2.080570648479129e-05,3.1256933615032804e-05,,4.2446010278202415,physionet_eegmmidb__0.1_1594,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,gsmooth,knn__k3,0.1,1.8163411558577009e-06,8.047731962904744e-06,,2.2030442232153438,physionet_eegmmidb__0.1_1595,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,puy,knn__k3,0.1,1.818259841060448e-05,2.7713234220906048e-05,,8.448816733885625,physionet_eegmmidb__0.1_1596,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,sobolev,knn__k3,0.1,2.1821429860808112e-05,3.350130128973887e-05,,5.822265043657772,physionet_eegmmidb__0.1_1597,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,graph_time_tikhonov,knn__k3,0.1,1.7737568677511063e-05,2.58886113528744e-05,,7.756095003582043,physionet_eegmmidb__0.1_1598,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,trss,knn__k3,0.1,1.6430711256500533e-06,7.492433809075123e-06,,3.244703403984718,physionet_eegmmidb__0.1_1599,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,tv,knn__k3,0.1,2.1880647294808624e-06,9.474880934325722e-06,,-0.1676201812650566,physionet_eegmmidb__0.1_1600,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,temporal_laplacian,knn__k3,0.1,2.112535369699969e-05,3.071461165241065e-05,,5.728526971794125,physionet_eegmmidb__0.1_1601,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,heat_diffusion_temporal,knn__k3,0.1,2.1207146523049108e-06,9.387036271229669e-06,,-0.5159695692361672,physionet_eegmmidb__0.1_1602,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,wavelet_temporal,knn__k3,0.1,2.910530458925231e-06,1.1904723134518193e-05,,31.65728246539861,physionet_eegmmidb__0.1_1604,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,directed_tv,knn__k3,0.1,2.4695067535571733e-06,1.1172243837669368e-05,,0.962007617118096,physionet_eegmmidb__0.1_1605,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,linear,knn__k3,0.2,3.007673632997936e-06,1.0311237219229882e-05,,5.734706957397819,physionet_eegmmidb__0.2_1606,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,nearest,knn__k3,0.2,5.593409674159028e-06,1.932502469050787e-05,,2.770235248579219,physionet_eegmmidb__0.2_1607,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,mean,knn__k3,0.2,4.001513690308349e-06,1.1874761049645984e-05,,5.359253367704486,physionet_eegmmidb__0.2_1608,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,idw,knn__k3,0.2,4.164785333790836e-06,1.3544622362078724e-05,,3.699659418322068,physionet_eegmmidb__0.2_1609,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,spherical_spline,knn__k3,0.2,7.144768046495119e-06,2.3074738272266024e-05,,1.471941546826068,physionet_eegmmidb__0.2_1610,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,rbfi_tps,knn__k3,0.2,5.756640850804624e-06,1.7742085421994613e-05,,2.84375179915999,physionet_eegmmidb__0.2_1611,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,rbfi_mq,knn__k3,0.2,6.1866853882006455e-06,1.899307277741253e-05,,0.3850006361627462,physionet_eegmmidb__0.2_1612,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,spline_surface,knn__k3,0.2,1.1257432329343468e-05,3.865026865804354e-05,,-3.8037367883898368,physionet_eegmmidb__0.2_1613,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,gsp,knn__k3,0.2,5.293483386697721e-06,1.6361052040545194e-05,,1.6340592207210505,physionet_eegmmidb__0.2_1614,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,tikhonov,knn__k3,0.2,9.27666598543258e-06,1.7857148999113803e-05,,18.387516900642176,physionet_eegmmidb__0.2_1615,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,bgsrp,knn__k3,0.2,2.675512699329687e-05,3.858039781392981e-05,,6.969024058943642,physionet_eegmmidb__0.2_1616,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,gsmooth,knn__k3,0.2,4.681543382873577e-06,1.4174652985364588e-05,,5.239349345273211,physionet_eegmmidb__0.2_1617,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,puy,knn__k3,0.2,1.971724544092749e-05,2.952741108620904e-05,,6.58572440292128,physionet_eegmmidb__0.2_1618,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,sobolev,knn__k3,0.2,2.409666223847805e-05,3.643793374154858e-05,,3.157251659262546,physionet_eegmmidb__0.2_1619,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,graph_time_tikhonov,knn__k3,0.2,1.6111819646513437e-05,2.326386858973566e-05,,9.346214461967149,physionet_eegmmidb__0.2_1620,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,trss,knn__k3,0.2,4.495157265474976e-06,1.3770769617847769e-05,,3.38525271608789,physionet_eegmmidb__0.2_1621,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,tv,knn__k3,0.2,3.926450287793589e-06,1.1693668622036306e-05,,4.9890017271484055,physionet_eegmmidb__0.2_1622,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,temporal_laplacian,knn__k3,0.2,2.6868665392495945e-05,3.9036810535626894e-05,,2.5393238272989147,physionet_eegmmidb__0.2_1623,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,heat_diffusion_temporal,knn__k3,0.2,5.032914122969458e-06,1.6067084429434764e-05,,0.3938848377983373,physionet_eegmmidb__0.2_1624,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,wavelet_temporal,knn__k3,0.2,7.0336281903176414e-06,2.2112013272633336e-05,,26.003696088719305,physionet_eegmmidb__0.2_1626,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,directed_tv,knn__k3,0.2,6.144670287637407e-06,1.996731948077293e-05,,-0.1382257019810416,physionet_eegmmidb__0.2_1627,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,linear,knn__k3,0.3,8.03770569718369e-06,2.0495582792748616e-05,,2.3921467236421408,physionet_eegmmidb__0.3_1628,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,nearest,knn__k3,0.3,8.92019405103939e-06,2.1019993187592983e-05,,5.568246520719665,physionet_eegmmidb__0.3_1629,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,mean,knn__k3,0.3,9.21697044138639e-06,2.186862730892945e-05,,2.3614145687215102,physionet_eegmmidb__0.3_1630,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,idw,knn__k3,0.3,9.361576621981668e-06,2.1958130050928995e-05,,3.250282291276048,physionet_eegmmidb__0.3_1631,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,spherical_spline,knn__k3,0.3,1.2436784553682172e-05,2.9641459178222886e-05,,0.084027266748538,physionet_eegmmidb__0.3_1632,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,rbfi_tps,knn__k3,0.3,8.570926888270015e-06,2.154717616759966e-05,,5.034448352991159,physionet_eegmmidb__0.3_1633,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,rbfi_mq,knn__k3,0.3,9.940989768629093e-06,2.334745677124616e-05,,1.062450584270047,physionet_eegmmidb__0.3_1634,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,spline_surface,knn__k3,0.3,1.4344409230871777e-05,3.644849832213196e-05,,-1.2427021620933378,physionet_eegmmidb__0.3_1635,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,gsp,knn__k3,0.3,1.035894644239156e-05,2.358687150036926e-05,,3.0379642963815745,physionet_eegmmidb__0.3_1636,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,tikhonov,knn__k3,0.3,1.2041105090430394e-05,2.144672561274517e-05,,15.669050489106182,physionet_eegmmidb__0.3_1637,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,bgsrp,knn__k3,0.3,2.4395419997179324e-05,3.586336591769626e-05,,6.173819370135512,physionet_eegmmidb__0.3_1638,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,gsmooth,knn__k3,0.3,8.5633786715217e-06,1.9438185141861243e-05,,2.7698362732797106,physionet_eegmmidb__0.3_1639,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,puy,knn__k3,0.3,2.0018345091052343e-05,2.9453947375934897e-05,,8.937930263960892,physionet_eegmmidb__0.3_1640,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,sobolev,knn__k3,0.3,2.992937209300469e-05,4.51448288521555e-05,,4.614198656787985,physionet_eegmmidb__0.3_1641,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,graph_time_tikhonov,knn__k3,0.3,2.242217326211338e-05,3.193638362640786e-05,,7.102853842284306,physionet_eegmmidb__0.3_1642,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,trss,knn__k3,0.3,1.0207009276700438e-05,2.324091702337817e-05,,4.025071423332014,physionet_eegmmidb__0.3_1643,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,tv,knn__k3,0.3,9.6834226149857e-06,2.290522891448609e-05,,1.37324683817217,physionet_eegmmidb__0.3_1644,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,temporal_laplacian,knn__k3,0.3,2.885351461031832e-05,4.269472989363616e-05,,5.062310798884386,physionet_eegmmidb__0.3_1645,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,heat_diffusion_temporal,knn__k3,0.3,9.028618511280455e-06,2.2222267313350876e-05,,0.0893024609105421,physionet_eegmmidb__0.3_1646,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,wavelet_temporal,knn__k3,0.3,1.1008629826649046e-05,2.788277281360721e-05,,21.77150863139035,physionet_eegmmidb__0.3_1648,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,directed_tv,knn__k3,0.3,1.2538440754642816e-05,3.22303525476384e-05,,1.7938989652925206,physionet_eegmmidb__0.3_1649,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,linear,knn__k3,0.4,1.5318275254434444e-05,3.3680862816252584e-05,,3.424136459901124,physionet_eegmmidb__0.4_1650,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,nearest,knn__k3,0.4,1.330063496802505e-05,3.306213558489334e-05,,3.5401898784519124,physionet_eegmmidb__0.4_1651,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,mean,knn__k3,0.4,1.4019559131847376e-05,2.908956917102526e-05,,4.014050375411243,physionet_eegmmidb__0.4_1652,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,idw,knn__k3,0.4,1.1514230168123403e-05,2.3578315023654573e-05,,2.8263172615747245,physionet_eegmmidb__0.4_1653,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,spherical_spline,knn__k3,0.4,3.444815939116778e-05,8.084055557263705e-05,,-4.465919791029867,physionet_eegmmidb__0.4_1654,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,rbfi_tps,knn__k3,0.4,1.9205545433594483e-05,4.1314884391656105e-05,,-1.157498967991153,physionet_eegmmidb__0.4_1655,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,rbfi_mq,knn__k3,0.4,1.8997974402529503e-05,4.194425030059541e-05,,-3.611467502400816,physionet_eegmmidb__0.4_1656,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,spline_surface,knn__k3,0.4,2.357680866233602e-05,5.524418196502866e-05,,-4.037089693775577,physionet_eegmmidb__0.4_1657,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,gsp,knn__k3,0.4,1.7140317575415426e-05,3.51128298628013e-05,,2.148575215707143,physionet_eegmmidb__0.4_1658,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,tikhonov,knn__k3,0.4,1.878180873535259e-05,3.3656939856226046e-05,,11.258641703691335,physionet_eegmmidb__0.4_1659,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,bgsrp,knn__k3,0.4,3.580532593531488e-05,5.6280675486361686e-05,,5.327032380662055,physionet_eegmmidb__0.4_1660,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,gsmooth,knn__k3,0.4,1.24901000676606e-05,2.478644646912349e-05,,3.260549011725857,physionet_eegmmidb__0.4_1661,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,puy,knn__k3,0.4,2.6322587763717044e-05,4.0848008978470696e-05,,4.5093207023635165,physionet_eegmmidb__0.4_1662,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,sobolev,knn__k3,0.4,2.7424933740289943e-05,4.034465474895511e-05,,2.069704450349975,physionet_eegmmidb__0.4_1663,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,graph_time_tikhonov,knn__k3,0.4,2.700847402467676e-05,3.851216829418532e-05,,3.8648997480371454,physionet_eegmmidb__0.4_1664,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,trss,knn__k3,0.4,1.775095834509412e-05,3.540506833373994e-05,,-0.2769755591366993,physionet_eegmmidb__0.4_1665,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,tv,knn__k3,0.4,1.417655912569944e-05,2.929174840452572e-05,,1.0188577669814136,physionet_eegmmidb__0.4_1666,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,temporal_laplacian,knn__k3,0.4,2.973457725089201e-05,4.3541566664620055e-05,,2.232963952016481,physionet_eegmmidb__0.4_1667,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,heat_diffusion_temporal,knn__k3,0.4,1.5017490449703531e-05,3.196404365959811e-05,,1.864421773219252,physionet_eegmmidb__0.4_1668,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,wavelet_temporal,knn__k3,0.4,1.7064994786333394e-05,3.758683889038725e-05,,19.935669041452115,physionet_eegmmidb__0.4_1670,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,directed_tv,knn__k3,0.4,1.5509655421597123e-05,3.450055824817342e-05,,0.712801751060908,physionet_eegmmidb__0.4_1671,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,linear,knn__k3,0.1,2.0631664752001688e-06,9.759045100950797e-06,,-0.2458757127113924,physionet_eegmmidb__0.1_1672,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,nearest,knn__k3,0.1,2.859745649437633e-06,1.4190387319858628e-05,,-3.2565458691615583,physionet_eegmmidb__0.1_1673,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,mean,knn__k3,0.1,2.109108289802657e-06,9.17891711018435e-06,,-1.3054532041953415,physionet_eegmmidb__0.1_1674,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,idw,knn__k3,0.1,1.8866093111040456e-06,8.264599383052642e-06,,2.990832324524114,physionet_eegmmidb__0.1_1675,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,spherical_spline,knn__k3,0.1,2.672673750203532e-06,1.1613372857153397e-05,,1.6663808597983207,physionet_eegmmidb__0.1_1676,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,rbfi_tps,knn__k3,0.1,1.8575054268768707e-06,7.948651920359241e-06,,2.916644712173829,physionet_eegmmidb__0.1_1677,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,rbfi_mq,knn__k3,0.1,2.6174302220312825e-06,1.0768779198907133e-05,,-0.0444430519814202,physionet_eegmmidb__0.1_1678,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,spline_surface,knn__k3,0.1,5.298502539977231e-06,2.365040821516946e-05,,-6.320241919480404,physionet_eegmmidb__0.1_1679,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,gsp,knn__k3,0.1,1.5276213799006458e-06,7.04215116153331e-06,,3.342985564819001,physionet_eegmmidb__0.1_1680,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,tikhonov,knn__k3,0.1,5.669808917977169e-06,9.830130290781682e-06,,17.549605476446317,physionet_eegmmidb__0.1_1681,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,bgsrp,knn__k3,0.1,2.591608843097085e-05,3.893438832467992e-05,,4.139998065502608,physionet_eegmmidb__0.1_1682,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,gsmooth,knn__k3,0.1,1.874539017381417e-06,8.305591445329975e-06,,3.1140077404703748,physionet_eegmmidb__0.1_1683,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,puy,knn__k3,0.1,1.5102284890654052e-05,2.30183359382479e-05,,8.104417576478491,physionet_eegmmidb__0.1_1684,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,sobolev,knn__k3,0.1,2.4047668929032736e-05,3.691912983000019e-05,,5.015342340162741,physionet_eegmmidb__0.1_1685,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,graph_time_tikhonov,knn__k3,0.1,1.853685269639904e-05,2.7055194761331585e-05,,7.178360831165614,physionet_eegmmidb__0.1_1686,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,trss,knn__k3,0.1,1.9009645689493076e-06,8.668432537036255e-06,,3.290891497038197,physionet_eegmmidb__0.1_1687,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,tv,knn__k3,0.1,1.976704591568095e-06,8.559637379597215e-06,,0.8096871882109027,physionet_eegmmidb__0.1_1688,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,temporal_laplacian,knn__k3,0.1,2.359698526036974e-05,3.430817059138045e-05,,5.415433890037113,physionet_eegmmidb__0.1_1689,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,heat_diffusion_temporal,knn__k3,0.1,2.1964005714337197e-06,9.722049030872416e-06,,0.95603590652201,physionet_eegmmidb__0.1_1690,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,wavelet_temporal,knn__k3,0.1,2.5008444560333614e-06,1.0229015387994173e-05,,30.480096086422417,physionet_eegmmidb__0.1_1692,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,directed_tv,knn__k3,0.1,1.8836454961525349e-06,8.521761180215618e-06,,2.315482810786885,physionet_eegmmidb__0.1_1693,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,linear,knn__k3,0.2,2.951376265704859e-06,1.011823239895674e-05,,4.796130377312922,physionet_eegmmidb__0.2_1694,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,nearest,knn__k3,0.2,5.252867652083558e-06,1.8148464529866077e-05,,2.176294946711388,physionet_eegmmidb__0.2_1695,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,mean,knn__k3,0.2,4.503662115789801e-06,1.3364920280761528e-05,,2.571301281645617,physionet_eegmmidb__0.2_1696,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,idw,knn__k3,0.2,5.186907724721885e-06,1.6868746100380705e-05,,5.207755158751908,physionet_eegmmidb__0.2_1697,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,spherical_spline,knn__k3,0.2,7.599630558178981e-06,2.4543761946466257e-05,,2.5578643506191217,physionet_eegmmidb__0.2_1698,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,rbfi_tps,knn__k3,0.2,5.794422864816443e-06,1.7858530365736244e-05,,2.230106455274841,physionet_eegmmidb__0.2_1699,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,rbfi_mq,knn__k3,0.2,5.868377277593851e-06,1.8015869520572297e-05,,2.499511017648211,physionet_eegmmidb__0.2_1700,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,spline_surface,knn__k3,0.2,1.039087646231117e-05,3.567511268213767e-05,,-1.4836408246282151,physionet_eegmmidb__0.2_1701,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,gsp,knn__k3,0.2,5.323732134996524e-06,1.645454460657869e-05,,2.6712651165809214,physionet_eegmmidb__0.2_1702,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,tikhonov,knn__k3,0.2,1.0112660591808486e-05,1.9466399593233797e-05,,15.794013565636018,physionet_eegmmidb__0.2_1703,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,bgsrp,knn__k3,0.2,2.4193584434801142e-05,3.488670086572112e-05,,6.150943146676557,physionet_eegmmidb__0.2_1704,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,gsmooth,knn__k3,0.2,4.850169826439778e-06,1.4685215662291e-05,,2.6906576759256318,physionet_eegmmidb__0.2_1705,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,puy,knn__k3,0.2,2.1182335992358605e-05,3.17214463088386e-05,,8.545547516950846,physionet_eegmmidb__0.2_1706,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,sobolev,knn__k3,0.2,2.639751943547881e-05,3.991719079646152e-05,,2.3982900110307064,physionet_eegmmidb__0.2_1707,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,graph_time_tikhonov,knn__k3,0.2,1.759891046792726e-05,2.541108015300932e-05,,5.955546643991484,physionet_eegmmidb__0.2_1708,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,trss,knn__k3,0.2,4.948132725620265e-06,1.515844536216686e-05,,2.4658607244114985,physionet_eegmmidb__0.2_1709,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,tv,knn__k3,0.2,3.7971482544038136e-06,1.1308584125916237e-05,,3.720703659221468,physionet_eegmmidb__0.2_1710,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,temporal_laplacian,knn__k3,0.2,2.141071899541912e-05,3.110709700859029e-05,,5.6526525243756485,physionet_eegmmidb__0.2_1711,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,heat_diffusion_temporal,knn__k3,0.2,4.943616004451129e-06,1.578200894939118e-05,,1.5333568635730916,physionet_eegmmidb__0.2_1712,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,wavelet_temporal,knn__k3,0.2,5.950872918549891e-06,1.870809451370602e-05,,28.600699261152847,physionet_eegmmidb__0.2_1714,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,directed_tv,knn__k3,0.2,6.1394607063402224e-06,1.9950390765438728e-05,,1.960021484047791,physionet_eegmmidb__0.2_1715,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,linear,knn__k3,0.3,1.0106240397424087e-05,2.5770200426895823e-05,,5.429254512217592,physionet_eegmmidb__0.3_1716,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,nearest,knn__k3,0.3,8.096902679959243e-06,1.907994805937156e-05,,4.237191182498684,physionet_eegmmidb__0.3_1717,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,mean,knn__k3,0.3,1.045240783632278e-05,2.479988548374842e-05,,1.9818795553538069,physionet_eegmmidb__0.3_1718,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,idw,knn__k3,0.3,8.300258968554946e-06,1.946874690529838e-05,,6.170692285560662,physionet_eegmmidb__0.3_1719,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,spherical_spline,knn__k3,0.3,1.2256044834427176e-05,2.9210689553883428e-05,,0.0020508189936949,physionet_eegmmidb__0.3_1720,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,rbfi_tps,knn__k3,0.3,9.28301637520393e-06,2.333735800231575e-05,,1.983093104689733,physionet_eegmmidb__0.3_1721,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,rbfi_mq,knn__k3,0.3,8.722952165907311e-06,2.0486767751623435e-05,,2.336785602072037,physionet_eegmmidb__0.3_1722,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,spline_surface,knn__k3,0.3,1.3901879916376234e-05,3.5324051248900715e-05,,2.23232327624963,physionet_eegmmidb__0.3_1723,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,gsp,knn__k3,0.3,9.025621495485209e-06,2.0550948458792436e-05,,2.2457108921278546,physionet_eegmmidb__0.3_1724,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,tikhonov,knn__k3,0.3,1.2938133773065898e-05,2.304444674205709e-05,,14.037115752634271,physionet_eegmmidb__0.3_1725,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,bgsrp,knn__k3,0.3,2.3142727966212392e-05,3.4021800874178104e-05,,3.946859281185996,physionet_eegmmidb__0.3_1726,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,gsmooth,knn__k3,0.3,8.58671162155267e-06,1.949114907350613e-05,,1.860522171724567,physionet_eegmmidb__0.3_1727,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,puy,knn__k3,0.3,2.05194115488812e-05,3.019119039046029e-05,,6.959892858449715,physionet_eegmmidb__0.3_1728,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,sobolev,knn__k3,0.3,3.1557122202210905e-05,4.760009252644313e-05,,1.7935997758214637,physionet_eegmmidb__0.3_1729,it44_physionet_allruns_allsubj_raw.csv,instant
physionet_eegmmidb,graph_time_tikhonov,knn__k3,0.3,2.240210611250092e-05,3.190780155361677e-05,,7.969181101845623,physionet_eegmmidb__0.3_1730,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,trss,knn__k3,0.3,8.632927676428166e-06,1.9656801552506355e-05,,3.895642479317102,physionet_eegmmidb__0.3_1731,it44_physionet_allruns_allsubj_raw.csv,tv_time
physionet_eegmmidb,tv,knn__k3,0.3,9.103775328758324e-06,2.1534127568547544e-05,,3.253041614192056,physionet_eegmmidb__0.3_1732,it44_physionet_allruns_allsubj_raw.csv,tv_time
