combo,count,mean_mae,std_mae,median_mae,mean_rmse,mean_dtw,mean_snr
gsmooth|knng|synthetic|0.3,60,0.1871707355992296,0.005040515282038108,0.18705774269012676,0.39272189327633505,1.280332275120052,0.287607621629587
gsmooth|knng|synthetic|0.4,60,0.23797174306544988,0.008365638042866639,0.2354774591481641,0.4408959961255254,1.649014628761059,0.4051427410782696
gsmooth|knn|mne_sample|0.1,30,2.833695531836888e-06,1.0647088531481814e-06,2.898509294034594e-06,1.2033933652535514e-05,2.2140323743115766e-05,3.935843438492194
gsmooth|knn|mne_sample|0.2,30,4.890784955899187e-06,1.1690125163139462e-06,4.508508732158205e-06,1.4633575547914888e-05,3.7146461064021766e-05,4.5742853929311895
gsmooth|knn|mne_sample|0.3,30,6.500980227634696e-06,1.4865013833344818e-06,6.069016980258075e-06,1.5889295173457674e-05,4.825116724760899e-05,4.891927370095681
gsmooth|knn|mne_sample|0.4,30,8.814801882532737e-06,1.4003019633006012e-06,9.329216831098081e-06,1.97469063791232e-05,6.553095961331919e-05,5.041851994959623
gsmooth|knn|physionet_eegmmidb|0.4,8,7.507868465774439e-06,1.8064590879728808e-07,7.505431516527338e-06,1.584044975375751e-05,0.000104619894418675,10.999063688508985
gsmooth|knn|synthetic|0.1,30,0.05371860558072678,0.005912179009413185,0.0534228266129253,0.21087234250621095,0.36091143142866655,0.2928297358975138
gsmooth|knn|synthetic|0.2,30,0.10693463420729905,0.006345988204133947,0.107718587665613,0.2960138895568429,0.7368391065898067,0.3148867675304532
gsmooth|knn|synthetic|0.3,30,0.1871493160429055,0.005160157044137895,0.1871266929335279,0.3926441732139727,1.2796402867247747,0.28781521518585945
gsmooth|knn|synthetic|0.4,30,0.23796525647672415,0.008424526367621256,0.2355430022357349,0.4408480653145048,1.6475307373675248,0.4047191689550612
gsmooth|nnk__k4|physionet_eegmmidb|0.1,7,1.8423029335229567e-06,0.0,1.8423029335229567e-06,8.145677680900184e-06,,2.0360508012729914
gsmooth|nnk__k4|physionet_eegmmidb|0.2,7,5.168035023926813e-06,0.0,5.168035023926813e-06,1.5773878863767633e-05,,3.051945160411391
gsmooth|nnk__k4|physionet_eegmmidb|0.3,7,8.66123120543857e-06,0.0,8.66123120543857e-06,2.0764133182378096e-05,,4.598258589706253
gsmooth|nnk__k4|physionet_eegmmidb|0.4,9,1.4826928949018515e-05,0.0,1.4826928949018516e-05,3.008453320572979e-05,,1.9044446508664497
gsmooth|nnk__k4|synthetic_alpha|0.1,18,0.0647474281099512,0.0,0.0647474281099512,0.22802143732347138,,0.22620520797777427
gsmooth|nnk__k4|synthetic_alpha|0.2,18,0.1278738544550376,0.0,0.1278738544550376,0.3200764130426125,,0.2503659378574858
gsmooth|nnk__k4|synthetic_alpha|0.3,18,0.2192975462483865,0.0,0.2192975462483865,0.4479592229010827,,-0.8917293308029878
gsmooth|nnk__k4|synthetic_alpha|0.4,17,0.271499290887499,0.0,0.271499290887499,0.47789036318507383,,-0.2506654713285029
gsmooth|nnk__k4|synthetic_beta|0.1,18,0.0651068410782072,0.0,0.0651068410782072,0.22992403744757098,,-0.0412159055090108
gsmooth|nnk__k4|synthetic_beta|0.2,18,0.1349737079977178,0.0,0.1349737079977178,0.3332273875195564,,-0.1294230933274163
gsmooth|nnk__k4|synthetic_beta|0.3,18,0.2042067225011432,0.0,0.2042067225011432,0.4111549996315744,,-0.2006474247699977
gsmooth|nnk__k4|synthetic_beta|0.4,18,0.2831645191311203,0.0,0.2831645191311203,0.4993206667051675,,-0.6266698621543547
gsmooth|nnk__k4|synthetic_broad|0.1,19,0.083571446653564,0.0,0.083571446653564,0.2714628257495445,,-0.5107737323367381
gsmooth|nnk__k4|synthetic_broad|0.2,19,0.1247583310799768,0.0,0.1247583310799768,0.3276995410169893,,-0.5149676084351914
gsmooth|nnk__k4|synthetic_broad|0.3,20,0.2048989468420767,0.0,0.2048989468420767,0.41958618899179745,,-0.4961594298429766
gsmooth|nnk__k4|synthetic_broad|0.4,20,0.23852214047867498,0.0,0.238522140478675,0.45129158827930393,,-0.3431857541039066
gsmooth|nnk|mne_sample|0.1,30,2.896925107050804e-06,1.06349929966172e-06,3.0370052918867797e-06,1.2314180195511532e-05,2.2641549997919138e-05,3.895804944911701
gsmooth|nnk|mne_sample|0.2,30,4.998911066340672e-06,1.2219150379841423e-06,4.437519745143926e-06,1.4911399517128786e-05,3.798291179955505e-05,4.4381866024816
gsmooth|nnk|mne_sample|0.3,30,6.556366909613062e-06,1.451689506355047e-06,6.183203101705934e-06,1.6040021407849782e-05,4.8585306814374007e-05,4.724629545806703
gsmooth|nnk|mne_sample|0.4,30,8.808438427839304e-06,1.2961578115667414e-06,9.33246074384513e-06,1.985476913126279e-05,6.569047631336144e-05,4.980431053052483
gsmooth|nnk|physionet_eegmmidb|0.4,4,7.301049537441977e-06,1.4912266983967238e-07,7.2776889865104766e-06,1.5463391791011815e-05,0.00010242904578985,11.198239111893045
gsmooth|nnk|synthetic|0.1,30,0.05529151670399256,0.004873505277123534,0.053794538469712,0.2173037076422083,0.34860764284260637,-0.005111410366305699
gsmooth|nnk|synthetic|0.2,30,0.10876805066074932,0.005510459633897629,0.1088671400146691,0.3010719186789446,0.737187375263211,0.1502148634851588
gsmooth|nnk|synthetic|0.3,30,0.18794296492644053,0.005339847476338418,0.18640623328348976,0.3954292678641826,1.2639519331641471,0.2482422092270455
gsmooth|nnk|synthetic|0.4,30,0.239581827458992,0.008577743763672463,0.23701509294900092,0.4450711396019506,1.6210540958440187,0.3506010932499333
gsmooth|vknng__alpha1_k4_k_max8_k_min2|physionet_eegmmidb|0.1,6,1.836186789772727e-06,0.0,1.836186789772727e-06,8.051071914578928e-06,,2.294156042822581
gsmooth|vknng__alpha1_k4_k_max8_k_min2|physionet_eegmmidb|0.2,6,4.470891335227273e-06,0.0,4.470891335227273e-06,1.3687228480094268e-05,,3.8599461730213513
gsmooth|vknng__alpha1_k4_k_max8_k_min2|physionet_eegmmidb|0.3,6,9.131088234753464e-06,0.0,9.131088234753464e-06,2.0871245108649693e-05,,4.304944135724002
gsmooth|vknng__alpha1_k4_k_max8_k_min2|physionet_eegmmidb|0.4,7,1.410690194076954e-05,0.0,1.410690194076954e-05,2.8336003738102626e-05,,2.338713478487115
gsmooth|vknng__alpha1_k4_k_max8_k_min2|synthetic_alpha|0.1,17,0.0650702035470667,0.0,0.0650702035470667,0.2277500496323065,,0.2055878170975195
gsmooth|vknng__alpha1_k4_k_max8_k_min2|synthetic_alpha|0.2,17,0.1286690594492641,0.0,0.1286690594492641,0.3207536995648625,,0.2193592493549451
gsmooth|vknng__alpha1_k4_k_max8_k_min2|synthetic_alpha|0.3,17,0.2168110926373562,0.0,0.2168110926373562,0.443885914787151,,-0.7879879100791944
gsmooth|vknng__alpha1_k4_k_max8_k_min2|synthetic_alpha|0.4,16,0.27021243391439,0.0,0.27021243391439,0.4759903398709741,,-0.2019385704682391
gsmooth|vknng__alpha1_k4_k_max8_k_min2|synthetic_beta|0.1,16,0.0657329612484587,0.0,0.0657329612484587,0.2318832235657446,,-0.1197794417476625
gsmooth|vknng__alpha1_k4_k_max8_k_min2|synthetic_beta|0.2,16,0.1327545351918531,0.0,0.1327545351918531,0.326991214705864,,0.0533599573253402
gsmooth|vknng__alpha1_k4_k_max8_k_min2|synthetic_beta|0.3,16,0.2020846391383469,0.0,0.2020846391383469,0.4069834806967307,,-0.107988694468927
gsmooth|vknng__alpha1_k4_k_max8_k_min2|synthetic_beta|0.4,16,0.2823247920849419,0.0,0.2823247920849419,0.4971064542901555,,-0.5855767792036954
gsmooth|vknng__alpha1_k4_k_max8_k_min2|synthetic_broad|0.1,17,0.0842455531026658,0.0,0.0842455531026658,0.2709696441358949,,-0.4943420741469883
gsmooth|vknng__alpha1_k4_k_max8_k_min2|synthetic_broad|0.2,17,0.1239956557009581,0.0,0.1239956557009581,0.3257753820146775,,-0.4641752480019915
gsmooth|vknng__alpha1_k4_k_max8_k_min2|synthetic_broad|0.3,18,0.2030346567140841,0.0,0.2030346567140841,0.4161826541457465,,-0.4247520821899632
gsmooth|vknng__alpha1_k4_k_max8_k_min2|synthetic_broad|0.4,18,0.23791669113912273,0.0,0.2379166911391227,0.4482647015345795,,-0.2839041970116837
gsmooth|vknng|mne_sample|0.1,60,2.9219153649982272e-06,1.0743016496240526e-06,3.119259100720086e-06,1.2403266471248422e-05,2.2943830113501304e-05,3.922781907996865
gsmooth|vknng|mne_sample|0.2,60,4.953915912525521e-06,1.1654960491645292e-06,4.676012566373417e-06,1.484914559825796e-05,3.7668732034310453e-05,4.573671517602917
gsmooth|vknng|mne_sample|0.3,60,6.5410717884982905e-06,1.4643152577927789e-06,6.257355038927721e-06,1.6042001585779065e-05,4.858129324606229e-05,4.877555708945318
gsmooth|vknng|mne_sample|0.4,60,8.858584526028556e-06,1.4055082173611539e-06,9.43580093763364e-06,1.9857337717772164e-05,6.584466878074091e-05,5.041256887268154
gsmooth|vknng|physionet_eegmmidb|0.4,4,7.569203690783131e-06,1.5084983961854737e-07,7.532671399972743e-06,1.5944061375483656e-05,0.000105183166499775,10.924687211301322
gsmooth|vknng|synthetic|0.1,60,0.05371860558072678,0.005861861677268128,0.0534228266129253,0.21087234250621095,0.36091143142866655,0.2928297358975138
gsmooth|vknng|synthetic|0.2,60,0.10693463420729905,0.0062919788117005325,0.107718587665613,0.2960138895568429,0.7368391065898067,0.3148867675304532
gsmooth|vknng|synthetic|0.3,60,0.1871493160429055,0.005116240015323785,0.1871266929335279,0.3926441732139727,1.2796402867247747,0.28781521518585945
gsmooth|vknng|synthetic|0.4,60,0.23796525647672415,0.008352826966989201,0.2355430022357349,0.4408480653145048,1.6475307373675248,0.4047191689550612
gsp|aew__k4_sigma_corr0_5_sigma_dist1|physionet_eegmmidb|0.1,5,1.6908097752324019e-06,0.0,1.6908097752324017e-06,7.493844333763024e-06,,3.0945454623309674
gsp|aew__k4_sigma_corr0_5_sigma_dist1|physionet_eegmmidb|0.2,5,4.317061218511789e-06,0.0,4.317061218511789e-06,1.3416771404884712e-05,,4.460683566228282
gsp|aew__k4_sigma_corr0_5_sigma_dist1|physionet_eegmmidb|0.3,5,8.281169585246762e-06,0.0,8.281169585246762e-06,1.909293763516628e-05,,5.44906758443662
gsp|aew__k4_sigma_corr0_5_sigma_dist1|physionet_eegmmidb|0.4,6,1.268544456530031e-05,0.0,1.268544456530031e-05,2.4940679075441094e-05,,3.4399211228830615
gsp|aew__k4_sigma_corr0_5_sigma_dist1|synthetic_alpha|0.1,15,0.0823523748278292,0.0,0.0823523748278292,0.2898065498882755,,-1.7646466686706992
gsp|aew__k4_sigma_corr0_5_sigma_dist1|synthetic_alpha|0.2,15,0.1572031413310987,0.0,0.1572031413310987,0.3966548105543687,,-1.5701937715353254
gsp|aew__k4_sigma_corr0_5_sigma_dist1|synthetic_alpha|0.3,15,0.2301943249283463,0.0,0.2301943249283463,0.4775308255253297,,-1.4032630140541575
gsp|aew__k4_sigma_corr0_5_sigma_dist1|synthetic_alpha|0.4,14,0.3059505023861814,0.0,0.3059505023861814,0.5546912337915197,,-1.4293653782203446
gsp|aew__k4_sigma_corr0_5_sigma_dist1|synthetic_beta|0.1,14,0.0698231988650348,0.0,0.0698231988650348,0.2484146065710879,,-0.7180797358233246
gsp|aew__k4_sigma_corr0_5_sigma_dist1|synthetic_beta|0.2,14,0.12165647222803348,0.0,0.1216564722280335,0.3256123245231516,,1.4290863705098527
gsp|aew__k4_sigma_corr0_5_sigma_dist1|synthetic_beta|0.3,14,0.1932232824435812,0.0,0.1932232824435812,0.41079151228978567,,0.5422902807629633
gsp|aew__k4_sigma_corr0_5_sigma_dist1|synthetic_beta|0.4,14,0.2764723712876086,0.0,0.2764723712876086,0.5169449830391055,,-0.2854538669637981
gsp|aew__k4_sigma_corr0_5_sigma_dist1|synthetic_broad|0.1,14,0.0852902379939138,0.0,0.0852902379939138,0.2841576292960019,,-0.9210898982753278
gsp|aew__k4_sigma_corr0_5_sigma_dist1|synthetic_broad|0.2,14,0.1262587370227412,0.0,0.1262587370227412,0.3415374967027857,,-0.863392241758107
gsp|aew__k4_sigma_corr0_5_sigma_dist1|synthetic_broad|0.3,15,0.2154179027008733,0.0,0.2154179027008733,0.4517762070420474,,-1.1580659203593722
gsp|aew__k4_sigma_corr0_5_sigma_dist1|synthetic_broad|0.4,15,0.2476520852671993,0.0,0.2476520852671993,0.479985006359288,,-0.8693470915837423
gsp|aew|mne_sample|0.1,20,2.8245522429751617e-06,1.0407717884326104e-06,2.8632297750162246e-06,1.249031644460097e-05,2.2222322554391222e-05,5.304300564230955
gsp|aew|mne_sample|0.2,20,5.192241122548971e-06,1.3442920793544034e-06,4.704442441641033e-06,1.5260671817184714e-05,3.893972608077527e-05,6.761625036589689
gsp|aew|mne_sample|0.3,20,7.008717177179374e-06,1.6301037529823328e-06,6.417214222842964e-06,1.7001144172958208e-05,5.188830738630609e-05,7.103970066720184
gsp|aew|mne_sample|0.4,20,9.158523742095094e-06,1.5920030012518243e-06,9.794232457001529e-06,2.0156467570754607e-05,6.722166739817794e-05,7.241899167509942
gsp|aew|physionet_eegmmidb|0.4,4,6.031405617333045e-06,1.0004177745785137e-07,6.01159110221469e-06,1.2928883374821945e-05,8.899072695606402e-05,12.929565257935447
gsp|aew|synthetic|0.1,20,0.054846132975982884,0.011682236941804024,0.0588690629744141,0.2221908217148388,0.2820492625857992,0.28586874472593676
gsp|aew|synthetic|0.2,20,0.1111349706951769,0.015009097618944308,0.11484241668446804,0.3158093450931457,0.5928441470339217,-0.011342091682874011
gsp|aew|synthetic|0.3,20,0.19868274857465035,0.013202790206355387,0.2001849704517646,0.4278299183856108,1.0289690542281456,-0.3669589529368458
gsp|aew|synthetic|0.4,20,0.2458414252473419,0.019907369154830858,0.2446042610311882,0.4705856198633784,1.3132054631922283,0.12334719005495334
gsp|gaussian__sigma1|physionet_eegmmidb|0.1,24,2.4355508421817222e-06,1.389024142099839e-07,2.4110062051242113e-06,1.0597927577208104e-05,,0.02653026761414168
gsp|gaussian__sigma1|physionet_eegmmidb|0.2,24,4.629365025413918e-06,2.7841180156304645e-07,4.565067650559159e-06,1.3739772179548107e-05,,3.979428115677901
gsp|gaussian__sigma1|physionet_eegmmidb|0.3,25,9.682180162870184e-06,6.231148705845537e-07,9.640355995740229e-06,2.296753081109756e-05,,2.7573456029307923
gsp|gaussian__sigma1|physionet_eegmmidb|0.4,27,1.2913278026853794e-05,8.910087638295607e-07,1.2741596015599702e-05,2.6789209966405696e-05,,2.934116622255307
gsp|gaussian__sigma1|synthetic_alpha|0.1,17,0.0636986913952336,0.0,0.0636986913952336,0.2230212068259345,,0.3902006156703141
gsp|gaussian__sigma1|synthetic_alpha|0.2,17,0.1264219528122884,0.0,0.1264219528122884,0.3153939931274203,,0.3953289708158031
gsp|gaussian__sigma1|synthetic_alpha|0.3,17,0.2171720870668199,0.0,0.2171720870668199,0.443720115358431,,-0.7536443212068922
gsp|gaussian__sigma1|synthetic_alpha|0.4,16,0.2670518961520248,0.0,0.2670518961520248,0.4714427312845453,,-0.0898803136486488
gsp|gaussian__sigma1|synthetic_beta|0.1,16,0.0651506550608471,0.0,0.0651506550608471,0.2304198681059308,,-0.0625706643791859
gsp|gaussian__sigma1|synthetic_beta|0.2,16,0.1346975668503959,0.0,0.1346975668503959,0.3315008646721248,,-0.0808212619374883
gsp|gaussian__sigma1|synthetic_beta|0.3,16,0.2043315596200254,0.0,0.2043315596200254,0.4113853881342872,,-0.2064532684948528
gsp|gaussian__sigma1|synthetic_beta|0.4,16,0.2822340826602307,0.0,0.2822340826602307,0.4974925036447126,,-0.5948037371969468
gsp|gaussian__sigma1|synthetic_broad|0.1,18,0.083220804183804,0.0,0.083220804183804,0.2701900211216955,,-0.47710086785872563
gsp|gaussian__sigma1|synthetic_broad|0.2,18,0.1239125728989621,0.0,0.1239125728989621,0.3258681391009753,,-0.467599348791141
gsp|gaussian__sigma1|synthetic_broad|0.3,19,0.2033392081026904,0.0,0.2033392081026904,0.4166314609399053,,-0.44358195082692814
gsp|gaussian__sigma1|synthetic_broad|0.4,19,0.2368582041392905,0.0,0.2368582041392905,0.448422563034633,,-0.281068913105632
gsp|gaussian|mne_sample|0.1,15,2.833064428929227e-06,1.0407572890566096e-06,2.828668003516769e-06,1.18478975111193e-05,2.2098914402705312e-05,2.759666202518658
gsp|gaussian|mne_sample|0.2,15,4.745071901792016e-06,1.1382028287565263e-06,4.234808907756482e-06,1.4306973836412282e-05,3.6144503018535325e-05,3.4508786417423782
gsp|gaussian|mne_sample|0.3,15,6.3849490169763245e-06,1.527315125242168e-06,5.854243943994335e-06,1.55565744756028e-05,4.755524233453585e-05,3.885331346725582
gsp|gaussian|mne_sample|0.4,15,8.715270341851983e-06,1.3792196403763854e-06,9.03429859917431e-06,1.95638001104351e-05,6.524119248417208e-05,3.995660638020443
gsp|gaussian|physionet_eegmmidb|0.4,4,9.25091405558714e-06,1.680156696984012e-07,9.239116906040523e-06,1.9170090903514026e-05,0.000122819400030325,9.216856031367874
gsp|gaussian|synthetic|0.1,15,0.05279348258598325,0.005128519327259518,0.0509534543965106,0.20651466034945684,0.3736149097690672,0.4565774981102859
gsp|gaussian|synthetic|0.2,15,0.10551525344073097,0.005846294997727226,0.1066499392073437,0.2917242736183741,0.7410221405134234,0.44046648338094463
gsp|gaussian|synthetic|0.3,15,0.18712784672882107,0.00490619554790764,0.1873259758313259,0.3927909538040508,1.2787457655105163,0.2825219686680118
gsp|gaussian|synthetic|0.4,15,0.2374262693097903,0.008961293084452421,0.2344699687009617,0.44037443813277805,1.6364364258882835,0.4190469936339504
gsp|kalofolias|mne_sample|0.1,20,2.8327669752341482e-06,1.031589217970307e-06,2.827736886839293e-06,1.1846763317064578e-05,2.2095539195151924e-05,2.754147687489644
gsp|kalofolias|mne_sample|0.2,20,4.744205414800878e-06,1.1279373210823924e-06,4.2335137420915756e-06,1.430489071234709e-05,3.613681766744863e-05,3.44545415624155
gsp|kalofolias|mne_sample|0.3,20,6.384194046269077e-06,1.5138210075472732e-06,5.853492670342673e-06,1.5554714999322797e-05,4.755112588451551e-05,3.8799355436338203
gsp|kalofolias|mne_sample|0.4,20,8.71471948066508e-06,1.366892420805373e-06,9.03357632005174e-06,1.956324993554342e-05,6.524168275668732e-05,3.990963148605964
gsp|kalofolias|physionet_eegmmidb|0.1,24,2.3930074611914825e-06,1.737797958575828e-07,2.380720233508365e-06,1.0414463323357395e-05,,-0.24524687158770841
gsp|kalofolias|physionet_eegmmidb|0.2,24,4.529024084106736e-06,2.9190081328982815e-07,4.568491001640118e-06,1.3440188032952502e-05,,3.658665023991297
gsp|kalofolias|physionet_eegmmidb|0.3,25,9.65354963599694e-06,6.519532332457866e-07,9.48013707781872e-06,2.2904490342409837e-05,,2.8407808237138195
gsp|kalofolias|physionet_eegmmidb|0.4,30,1.1918365045793029e-05,1.3914463404114182e-06,1.244768390193453e-05,2.472623918838734e-05,0.00012294683926710002,3.6337588999548673
gsp|kalofolias|synthetic_alpha|0.1,17,0.108735503173337,0.0,0.108735503173337,0.3907311098711302,,-4.3268930988624685
gsp|kalofolias|synthetic_alpha|0.2,17,0.2105881498574837,0.0,0.2105881498574837,0.5352717457341154,,-4.156732455008436
gsp|kalofolias|synthetic_alpha|0.3,17,0.2982565750359016,0.0,0.2982565750359016,0.6300957465066211,,-3.8476523133197853
gsp|kalofolias|synthetic_alpha|0.4,16,0.4239345287281678,0.0,0.4239345287281678,0.7609366037087271,,-4.228150361118274
gsp|kalofolias|synthetic_beta|0.1,17,0.0726763123090071,0.0,0.0726763123090071,0.2567544216713115,,-0.949322738410063
gsp|kalofolias|synthetic_beta|0.2,17,0.1569177914658896,0.0,0.1569177914658896,0.4037526498312641,,-1.7704150501440783
gsp|kalofolias|synthetic_beta|0.3,17,0.23585125104658572,0.0,0.2358512510465857,0.48805402583388907,,-1.6222636293129329
gsp|kalofolias|synthetic_beta|0.4,17,0.2819333495078789,0.0,0.2819333495078789,0.4953065410274661,,-0.5621148652222058
gsp|kalofolias|synthetic_broad|0.1,18,0.095781802823191,0.0,0.095781802823191,0.306421039187122,,-1.560187807053517
gsp|kalofolias|synthetic_broad|0.2,18,0.126770051540019,0.0,0.126770051540019,0.3464614500113537,,-0.9981769517423218
gsp|kalofolias|synthetic_broad|0.3,19,0.2207837534220501,0.0,0.2207837534220501,0.4644268675262931,,-1.3641416615036408
gsp|kalofolias|synthetic_broad|0.4,19,0.2483371461818884,0.0,0.2483371461818884,0.477395311392661,,-0.8251987643768267
gsp|kalofolias|synthetic|0.1,20,0.07475981475152815,0.004588327279115017,0.07347917985503524,0.3043737854712856,0.2450798066911192,-2.9335438875250848
gsp|kalofolias|synthetic|0.2,20,0.13889305916930683,0.017961152179596932,0.1445090218651499,0.3995474520711443,0.5527399358810231,-2.220486760791377
gsp|kalofolias|synthetic|0.3,20,0.22736653870914808,0.03651445635809852,0.25004856280090326,0.4914122926496841,1.0377396888941153,-1.5076828723016946
gsp|kalofolias|synthetic|0.4,20,0.28997935084405985,0.05015354009796851,0.32649110266236736,0.5514357896003592,1.3512120014521307,-1.407574337162661
gsp|knn__k3|physionet_eegmmidb|0.1,77,1.6656211353933758e-06,1.4373945059822645e-07,1.659259507012084e-06,7.678313466683588e-06,,2.7542587187313
gsp|knn__k3|physionet_eegmmidb|0.2,77,5.39018703089248e-06,4.344740747221127e-07,5.3280486105276325e-06,1.6659942816165028e-05,,2.892133567332178
gsp|knn__k3|physionet_eegmmidb|0.3,77,1.0311343863546901e-05,8.261204373156226e-07,1.035894644239156e-05,2.347848249415716e-05,,3.6203928293015983
gsp|knn__k3|physionet_eegmmidb|0.4,79,1.758790557657372e-05,1.719313320770875e-06,1.773727909164699e-05,3.6029737105864535e-05,,0.2609300345560482
gsp|knn__k3|synthetic_alpha|0.1,18,0.0822079231535946,0.0,0.0822079231535946,0.2916704128883218,,-1.9283352141086583
gsp|knn__k3|synthetic_alpha|0.2,18,0.1554397425813455,0.0,0.1554397425813455,0.3984886043223213,,-1.539300685640563
gsp|knn__k3|synthetic_alpha|0.3,18,0.2458571365386579,0.0,0.2458571365386579,0.507372419633385,,-1.9981240040056845
gsp|knn__k3|synthetic_alpha|0.4,17,0.305193128904593,0.0,0.305193128904593,0.5512695538817246,,-1.4519131363994324
gsp|knn__k3|synthetic_beta|0.1,17,0.0663634469041643,0.0,0.0663634469041643,0.24055415672949626,,-0.3762615091487567
gsp|knn__k3|synthetic_beta|0.2,17,0.1488812260954286,0.0,0.1488812260954286,0.3786214285617719,,-1.1366518361247764
gsp|knn__k3|synthetic_beta|0.3,17,0.2158988012744895,0.0,0.2158988012744895,0.4490766128380922,,-0.8824166454897546
gsp|knn__k3|synthetic_beta|0.4,17,0.2984931486840038,0.0,0.2984931486840038,0.5391845697623988,,-1.2922958543048897
gsp|knn__k3|synthetic_broad|0.1,18,0.0849086405822084,0.0,0.0849086405822084,0.2849019649227355,,-0.9430823521014283
gsp|knn__k3|synthetic_broad|0.2,18,0.1267929172110535,0.0,0.1267929172110535,0.3496531234015215,,-1.066977482011968
gsp|knn__k3|synthetic_broad|0.3,19,0.21889902331852581,0.0,0.2188990233185258,0.4645397228592811,,-1.3976601364772152
gsp|knn__k3|synthetic_broad|0.4,19,0.2588170036805186,0.0,0.2588170036805186,0.5083717020334879,,-1.3674683780322914
gsp|knn__k5|physionet_eegmmidb|0.1,5,1.8512784090909092e-06,0.0,1.851278409090909e-06,8.193348535688735e-06,,2.366917439862447
gsp|knn__k5|physionet_eegmmidb|0.2,5,4.562679924242423e-06,0.0,4.562679924242423e-06,1.4167233232877454e-05,,3.6702151711401436
gsp|knn__k5|physionet_eegmmidb|0.3,5,9.393026057993733e-06,0.0,9.393026057993733e-06,2.164135584768767e-05,,3.8539737659685054
gsp|knn__k5|physionet_eegmmidb|0.4,6,1.4197975150336424e-05,0.0,1.4197975150336424e-05,2.8566471585407247e-05,,2.2711327500957115
gsp|knn__k5|synthetic_alpha|0.1,18,0.0715064179401626,0.0,0.0715064179401626,0.2521462775960512,,-0.6091904257784735
gsp|knn__k5|synthetic_alpha|0.2,18,0.1381233878653398,0.0,0.1381233878653398,0.350085663062642,,-0.4319536236682196
gsp|knn__k5|synthetic_alpha|0.3,18,0.2258315306340623,0.0,0.2258315306340623,0.46444581849687705,,-1.232670448910718
gsp|knn__k5|synthetic_alpha|0.4,17,0.2899235028675175,0.0,0.2899235028675175,0.5244763217970605,,-1.012343243602755
gsp|knn__k5|synthetic_beta|0.1,17,0.0694144097942555,0.0,0.0694144097942555,0.24736846114404656,,-0.6809939559420268
gsp|knn__k5|synthetic_beta|0.2,17,0.144204697108478,0.0,0.144204697108478,0.3620635308698223,,-0.7826310068958693
gsp|knn__k5|synthetic_beta|0.3,17,0.2134372940790022,0.0,0.2134372940790022,0.4362042724049206,,-0.6721391092354438
gsp|knn__k5|synthetic_beta|0.4,17,0.2899768178854141,0.0,0.2899768178854141,0.5233188127715374,,-1.005882057765196
gsp|knn__k5|synthetic_broad|0.1,17,0.083051043123898,0.0,0.083051043123898,0.2744610756547979,,-0.6151756918189468
gsp|knn__k5|synthetic_broad|0.2,17,0.1260051623840373,0.0,0.1260051623840373,0.3398259803748112,,-0.81737984626726
gsp|knn__k5|synthetic_broad|0.3,18,0.2106989753161108,0.0,0.2106989753161108,0.4368355044687107,,-0.8642454717496868
gsp|knn__k5|synthetic_broad|0.4,18,0.24197647600175656,0.0,0.2419764760017566,0.46610429569703654,,-0.5975555884831701
gsp|knng__k4_sigma1|physionet_eegmmidb|0.1,5,1.6926996725292372e-06,0.0,1.6926996725292374e-06,7.502445446230641e-06,,3.064084595379991
gsp|knng__k4_sigma1|physionet_eegmmidb|0.2,5,4.660105043754701e-06,0.0,4.660105043754701e-06,1.4533071386644303e-05,,3.6632166510024007
gsp|knng__k4_sigma1|physionet_eegmmidb|0.3,5,9.266174102862307e-06,0.0,9.266174102862307e-06,2.1191867154937457e-05,,4.531747582075936
gsp|knng__k4_sigma1|physionet_eegmmidb|0.4,6,1.4526911207157174e-05,0.0,1.4526911207157174e-05,2.883347268879327e-05,,2.298960653746448
gsp|knng__k4_sigma1|synthetic_alpha|0.1,16,0.0797716318464445,0.0,0.0797716318464445,0.2814695558007606,,-1.5326914947765686
gsp|knng__k4_sigma1|synthetic_alpha|0.2,16,0.1552591896004505,0.0,0.1552591896004505,0.3922466654456523,,-1.4832660899522303
gsp|knng__k4_sigma1|synthetic_alpha|0.3,16,0.2308617240328173,0.0,0.2308617240328173,0.4788205376283796,,-1.451912022526488
gsp|knng__k4_sigma1|synthetic_alpha|0.4,15,0.3030232464665275,0.0,0.3030232464665275,0.5498151026895092,,-1.3800614297452656
gsp|knng__k4_sigma1|synthetic_beta|0.1,15,0.0697781050432518,0.0,0.0697781050432518,0.248496106903379,,-0.7207730879045634
gsp|knng__k4_sigma1|synthetic_beta|0.2,15,0.1377224328447267,0.0,0.1377224328447267,0.3501167013143821,,-0.4444586041902544
gsp|knng__k4_sigma1|synthetic_beta|0.3,15,0.2073146453781429,0.0,0.2073146453781429,0.4269017252280008,,-0.4604886475660451
gsp|knng__k4_sigma1|synthetic_beta|0.4,15,0.2904247990043369,0.0,0.2904247990043369,0.5294311769646312,,-1.063233735897477
gsp|knng__k4_sigma1|synthetic_broad|0.1,16,0.085372173466051,0.0,0.085372173466051,0.2845029665249027,,-0.931656114232886
gsp|knng__k4_sigma1|synthetic_broad|0.2,16,0.1263849554618235,0.0,0.1263849554618235,0.3417904645742776,,-0.8696068504010958
gsp|knng__k4_sigma1|synthetic_broad|0.3,17,0.2154790697117602,0.0,0.2154790697117602,0.4519246984891799,,-1.161095590519094
