dataset,method,family,graph,missing_ratio,mae,rmse,snr,block,source_file,dtw
bci_competition_iv_2a_proxy,trss,,knn__k3,0.3,4.081520870446482e-07,1.084930922733868e-06,12.922733932255156,bci_competition_iv_2a_proxy__0.3_362,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,heat_diffusion_temporal,,knn__k3,0.3,4.4424013438478173e-07,1.7356536544755897e-06,12.55477623016235,bci_competition_iv_2a_proxy__0.3_363,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,graph_time_tikhonov,,knn__k3,0.3,5.660751728475944e-07,1.7000613373580473e-06,11.50221307184898,bci_competition_iv_2a_proxy__0.3_364,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,temporal_laplacian,,knn__k3,0.3,4.2616990387101253e-07,1.888999343983395e-06,12.735126382495764,bci_competition_iv_2a_proxy__0.3_365,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,wavelet_temporal,,knn__k3,0.3,4.656570126901408e-07,1.5843501822361972e-06,12.350292671752571,bci_competition_iv_2a_proxy__0.3_366,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,linear,,knn__k3,0.3,6.675754806957325e-07,1.951204924345352e-06,10.7859503797132,bci_competition_iv_2a_proxy__0.3_367,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,nearest,,knn__k3,0.3,7.407594090730878e-07,2.5458463016699408e-06,10.334182386054035,bci_competition_iv_2a_proxy__0.3_368,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,mean,,knn__k3,0.3,7.845457635023558e-07,2.2280355020936835e-06,10.084771336124597,bci_competition_iv_2a_proxy__0.3_369,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,idw,,knn__k3,0.3,7.716096842073221e-07,2.433839816459998e-06,10.156977455022815,bci_competition_iv_2a_proxy__0.3_370,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,gsmooth,,knn__k3,0.3,6.845410401979958e-07,2.5237446055853955e-06,10.67695924681596,bci_competition_iv_2a_proxy__0.3_371,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,tikhonov,,knn__k3,0.3,7.572537432635296e-07,2.7688448848588023e-06,10.238539863616255,bci_competition_iv_2a_proxy__0.3_372,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,spherical_spline,,knn__k3,0.3,6.803245265194124e-07,2.408779087250855e-06,10.703792870458644,bci_competition_iv_2a_proxy__0.3_373,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,rbfi_tps,,knn__k3,0.3,7.727418687395071e-07,2.0593818085866624e-06,10.150609713410288,bci_competition_iv_2a_proxy__0.3_374,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,rbfi_mq,,knn__k3,0.3,8.188273746519046e-07,3.488296706980727e-06,9.89903061852571,bci_competition_iv_2a_proxy__0.3_375,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,spline_surface,,knn__k3,0.3,7.551634391867083e-07,2.8982046170738043e-06,10.25054459503117,bci_competition_iv_2a_proxy__0.3_376,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,puy,,knn__k3,0.3,6.721718495212107e-07,3.0005078160419907e-06,10.756150948101713,bci_competition_iv_2a_proxy__0.3_377,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,bgsrp,,knn__k3,0.3,6.454620736504547e-07,1.7670941929194516e-06,10.932246862182687,bci_competition_iv_2a_proxy__0.3_378,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,sobolev,,knn__k3,0.3,7.288363169856413e-07,2.9192152002558637e-06,10.404654103171762,bci_competition_iv_2a_proxy__0.3_379,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,directed_tv,,knn__k3,0.4,5.641923134538319e-07,2.3867739592777237e-06,11.516682499839606,bci_competition_iv_2a_proxy__0.4_380,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,tv,,knn__k3,0.4,5.222573851465757e-07,1.8003060721616388e-06,11.852108249988252,bci_competition_iv_2a_proxy__0.4_381,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,trss,,knn__k3,0.4,5.945889336045984e-07,2.5516938563926957e-06,11.288785931309262,bci_competition_iv_2a_proxy__0.4_382,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,heat_diffusion_temporal,,knn__k3,0.4,4.70319897286257e-07,1.9398417081463835e-06,12.307020625653797,bci_competition_iv_2a_proxy__0.4_383,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,graph_time_tikhonov,,knn__k3,0.4,5.209018657836916e-07,1.4622586804805184e-06,11.863395019660857,bci_competition_iv_2a_proxy__0.4_384,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,temporal_laplacian,,knn__k3,0.4,5.39427952053967e-07,1.3920293772039326e-06,11.711619680425736,bci_competition_iv_2a_proxy__0.4_385,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,wavelet_temporal,,knn__k3,0.4,5.334878662960031e-07,1.975776175236288e-06,11.759708687542176,bci_competition_iv_2a_proxy__0.4_386,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,linear,,knn__k3,0.4,6.893061717889454e-07,2.078940205334432e-06,10.646832481134869,bci_competition_iv_2a_proxy__0.4_387,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,nearest,,knn__k3,0.4,7.560755911202641e-07,2.671484154671456e-06,10.245301975020135,bci_competition_iv_2a_proxy__0.4_388,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,mean,,knn__k3,0.4,8.81873045618851e-07,3.817390784928312e-06,9.576893466162478,bci_competition_iv_2a_proxy__0.4_389,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,idw,,knn__k3,0.4,8.363136357228684e-07,2.686275927721377e-06,9.807262374021914,bci_competition_iv_2a_proxy__0.4_390,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,gsmooth,,knn__k3,0.4,8.598516998341844e-07,2.334321152073996e-06,9.686718610814756,bci_competition_iv_2a_proxy__0.4_391,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,tikhonov,,knn__k3,0.4,6.92576751660388e-07,1.889451734947124e-06,10.626275060282742,bci_competition_iv_2a_proxy__0.4_392,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,spherical_spline,,knn__k3,0.4,8.454912705309056e-07,3.09986655091333e-06,9.759862872444682,bci_competition_iv_2a_proxy__0.4_393,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,rbfi_tps,,knn__k3,0.4,7.694763285481723e-07,2.943738852550813e-06,10.169001510447483,bci_competition_iv_2a_proxy__0.4_394,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,rbfi_mq,,knn__k3,0.4,8.691622832807482e-07,2.587972220776753e-06,9.639945431021363,bci_competition_iv_2a_proxy__0.4_395,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,spline_surface,,knn__k3,0.4,8.029145501417245e-07,2.564263957382826e-06,9.984260870840329,bci_competition_iv_2a_proxy__0.4_396,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,puy,,knn__k3,0.4,7.469904712642299e-07,2.9155301021621014e-06,10.297803532564568,bci_competition_iv_2a_proxy__0.4_397,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,bgsrp,,knn__k3,0.4,7.884814019861297e-07,2.6223721521508797e-06,10.063039611733638,bci_competition_iv_2a_proxy__0.4_398,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,sobolev,,knn__k3,0.4,7.54103961807947e-07,2.8833038187131218e-06,10.256641927473202,bci_competition_iv_2a_proxy__0.4_399,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,directed_tv,,knn__k3,0.1,3.072041429806996e-07,1.0430712774584385e-06,14.156683461774836,bci_competition_iv_2a_proxy__0.1_400,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,tv,,knn__k3,0.1,3.754013629728966e-07,1.1399318107252242e-06,13.28599569628692,bci_competition_iv_2a_proxy__0.1_401,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,trss,,knn__k3,0.1,3.2048799493728257e-07,1.43341027502124e-06,13.972836485008598,bci_competition_iv_2a_proxy__0.1_402,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,heat_diffusion_temporal,,knn__k3,0.1,3.5209137563951505e-07,1.2922246653422529e-06,13.564400273498602,bci_competition_iv_2a_proxy__0.1_403,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,graph_time_tikhonov,,knn__k3,0.1,3.5826820477482496e-07,1.6029135974938533e-06,13.488871471215088,bci_competition_iv_2a_proxy__0.1_404,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,temporal_laplacian,,knn__k3,0.1,2.9360153769755577e-07,1.254417138300929e-06,14.353370886482322,bci_competition_iv_2a_proxy__0.1_405,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,wavelet_temporal,,knn__k3,0.1,3.849739817460425e-07,1.5713667006259262e-06,13.176640357889497,bci_competition_iv_2a_proxy__0.1_406,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,linear,,knn__k3,0.1,4.927738658551045e-07,2.20566918402042e-06,12.10447747871516,bci_competition_iv_2a_proxy__0.1_407,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,nearest,,knn__k3,0.1,4.843030620408671e-07,1.963134050997707e-06,12.179782000083865,bci_competition_iv_2a_proxy__0.1_408,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,mean,,knn__k3,0.1,5.235144915276431e-07,2.117925583099286e-06,11.84166706986523,bci_competition_iv_2a_proxy__0.1_409,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,idw,,knn__k3,0.1,5.341969351981288e-07,2.170980224727014e-06,11.753940229363067,bci_competition_iv_2a_proxy__0.1_410,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,gsmooth,,knn__k3,0.1,4.5664441254240566e-07,1.5186444399265248e-06,12.43517266847715,bci_competition_iv_2a_proxy__0.1_411,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,tikhonov,,knn__k3,0.1,5.239988968735379e-07,1.761674011798568e-06,11.837650422713404,bci_competition_iv_2a_proxy__0.1_412,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,spherical_spline,,knn__k3,0.1,5.432944890402792e-07,1.493589472983803e-06,11.680601152511707,bci_competition_iv_2a_proxy__0.1_413,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,rbfi_tps,,knn__k3,0.1,4.559135439786998e-07,1.778229323141644e-06,12.442129207494895,bci_competition_iv_2a_proxy__0.1_414,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,rbfi_mq,,knn__k3,0.1,5.727802649913995e-07,1.5739453150506314e-06,11.451073689885662,bci_competition_iv_2a_proxy__0.1_415,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,spline_surface,,knn__k3,0.1,4.829374728458931e-07,2.070234161983496e-06,12.192045097495626,bci_competition_iv_2a_proxy__0.1_416,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,puy,,knn__k3,0.1,5.140238356859894e-07,2.048752246693271e-06,11.921121569272078,bci_competition_iv_2a_proxy__0.1_417,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,bgsrp,,knn__k3,0.1,4.842634684953898e-07,1.6365899612208709e-06,12.180137066210122,bci_competition_iv_2a_proxy__0.1_418,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,sobolev,,knn__k3,0.1,4.217778347597859e-07,1.8554840742067708e-06,12.780116618263513,bci_competition_iv_2a_proxy__0.1_419,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,directed_tv,,knn__k3,0.2,4.198857927020145e-07,1.7074502114220548e-06,12.799642347568785,bci_competition_iv_2a_proxy__0.2_420,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,tv,,knn__k3,0.2,3.507258323172023e-07,1.3437501331812545e-06,13.58127660116633,bci_competition_iv_2a_proxy__0.2_421,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,trss,,knn__k3,0.2,3.524120881543536e-07,9.414620357835246e-07,13.560446178396592,bci_competition_iv_2a_proxy__0.2_422,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,heat_diffusion_temporal,,knn__k3,0.2,4.291239494838208e-07,1.7286935838111056e-06,12.705126615681737,bci_competition_iv_2a_proxy__0.2_423,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,graph_time_tikhonov,,knn__k3,0.2,4.440443615579466e-07,1.5482318465847015e-06,12.556690550630917,bci_competition_iv_2a_proxy__0.2_424,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,temporal_laplacian,,knn__k3,0.2,3.645620382998756e-07,1.0870021353718885e-06,13.413239709244449,bci_competition_iv_2a_proxy__0.2_425,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,wavelet_temporal,,knn__k3,0.2,3.745164382964843e-07,1.5767535351881874e-06,13.296245301797793,bci_competition_iv_2a_proxy__0.2_426,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,linear,,knn__k3,0.2,6.50471929189644e-07,2.4374128390040914e-06,10.898668555771442,bci_competition_iv_2a_proxy__0.2_427,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,nearest,,knn__k3,0.2,5.298754225375709e-07,2.0204197951532453e-06,11.78921639088282,bci_competition_iv_2a_proxy__0.2_428,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,mean,,knn__k3,0.2,6.310658561799731e-07,2.249716557335887e-06,11.03020731782295,bci_competition_iv_2a_proxy__0.2_429,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,idw,,knn__k3,0.2,5.488886179645425e-07,1.6091686305819342e-06,11.636111898838337,bci_competition_iv_2a_proxy__0.2_430,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,gsmooth,,knn__k3,0.2,5.29877296338442e-07,1.3394380539510934e-06,11.789201032934448,bci_competition_iv_2a_proxy__0.2_431,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,tikhonov,,knn__k3,0.2,5.830694804691418e-07,1.534786522649075e-06,11.373751052474336,bci_competition_iv_2a_proxy__0.2_432,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,spherical_spline,,knn__k3,0.2,6.19703515937877e-07,2.38019747798176e-06,11.109114549169457,bci_competition_iv_2a_proxy__0.2_433,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,rbfi_tps,,knn__k3,0.2,5.41330337955893e-07,1.5817175585870042e-06,11.696330479142294,bci_competition_iv_2a_proxy__0.2_434,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,rbfi_mq,,knn__k3,0.2,6.496832376807996e-07,1.9682270611961888e-06,10.903937533206374,bci_competition_iv_2a_proxy__0.2_435,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,spline_surface,,knn__k3,0.2,5.753001777699692e-07,2.4637403048501647e-06,11.432009068109238,bci_competition_iv_2a_proxy__0.2_436,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,puy,,knn__k3,0.2,5.425475419363093e-07,2.038542203895333e-06,11.686576147897105,bci_competition_iv_2a_proxy__0.2_437,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,bgsrp,,knn__k3,0.2,6.172172257913629e-07,2.1047856208580152e-06,11.126573768785647,bci_competition_iv_2a_proxy__0.2_438,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,sobolev,,knn__k3,0.2,6.215437956766589e-07,2.440719417184226e-06,11.096236794465792,bci_competition_iv_2a_proxy__0.2_439,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,directed_tv,,knn__k3,0.3,3.7926034918258766e-07,1.2831650437173518e-06,13.241579741591863,bci_competition_iv_2a_proxy__0.3_440,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,tv,,knn__k3,0.3,4.247756584162119e-07,1.3388764246106729e-06,12.749357930904598,bci_competition_iv_2a_proxy__0.3_441,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,trss,,knn__k3,0.3,4.4275263556070245e-07,1.5454438287683622e-06,12.56934259772407,bci_competition_iv_2a_proxy__0.3_442,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,heat_diffusion_temporal,,knn__k3,0.3,4.45331942519709e-07,1.1573639357598843e-06,12.544115677794688,bci_competition_iv_2a_proxy__0.3_443,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,graph_time_tikhonov,,knn__k3,0.3,4.756312620986825e-07,1.4744967809574166e-06,12.258250228922003,bci_competition_iv_2a_proxy__0.3_444,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,temporal_laplacian,,knn__k3,0.3,4.66301972793791e-07,1.800206956663006e-06,12.344281620565528,bci_competition_iv_2a_proxy__0.3_445,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,wavelet_temporal,,knn__k3,0.3,4.647640780334119e-07,1.980820764136455e-06,12.358628611605535,bci_competition_iv_2a_proxy__0.3_446,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,linear,,knn__k3,0.3,5.59245409169721e-07,2.4931548158528963e-06,11.554929873460049,bci_competition_iv_2a_proxy__0.3_447,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,nearest,,knn__k3,0.3,6.109520466070074e-07,1.6676334253072442e-06,11.170882910982598,bci_competition_iv_2a_proxy__0.3_448,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,mean,,knn__k3,0.3,6.342068687128782e-07,2.4872859087440867e-06,11.008644737925238,bci_competition_iv_2a_proxy__0.3_449,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,idw,,knn__k3,0.3,6.414767224830094e-07,1.846293115684955e-06,10.95914513514446,bci_competition_iv_2a_proxy__0.3_450,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,gsmooth,,knn__k3,0.3,5.958421475832583e-07,1.5014650964980062e-06,11.279641947680012,bci_competition_iv_2a_proxy__0.3_451,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,tikhonov,,knn__k3,0.3,7.251137718469016e-07,2.174980852177782e-06,10.426892615422732,bci_competition_iv_2a_proxy__0.3_452,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,spherical_spline,,knn__k3,0.3,5.765407098777443e-07,1.5665251985329498e-06,11.42265436534836,bci_competition_iv_2a_proxy__0.3_453,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,rbfi_tps,,knn__k3,0.3,5.799519464854693e-07,1.918236499249976e-06,11.397034046507544,bci_competition_iv_2a_proxy__0.3_454,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,rbfi_mq,,knn__k3,0.3,6.530991936899746e-07,1.934989853206956e-06,10.881162675217828,bci_competition_iv_2a_proxy__0.3_455,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,spline_surface,,knn__k3,0.3,6.547950223909295e-07,2.705496869830616e-06,10.869900457679895,bci_competition_iv_2a_proxy__0.3_456,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,puy,,knn__k3,0.3,6.236266846200236e-07,2.415897370887091e-06,11.081707249613835,bci_competition_iv_2a_proxy__0.3_457,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,bgsrp,,knn__k3,0.3,7.462960519232349e-07,3.213423227241338e-06,10.3018427106413,bci_competition_iv_2a_proxy__0.3_458,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,sobolev,,knn__k3,0.3,7.030013927791827e-07,2.696799406753069e-06,10.561392297043444,bci_competition_iv_2a_proxy__0.3_459,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,directed_tv,,knn__k3,0.4,4.962578509589247e-07,1.7088137115321554e-06,12.073880244349152,bci_competition_iv_2a_proxy__0.4_460,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,tv,,knn__k3,0.4,4.511944356951505e-07,1.2393988281116304e-06,12.487316797487445,bci_competition_iv_2a_proxy__0.4_461,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,trss,,knn__k3,0.4,5.302838347879038e-07,1.7898229997872147e-06,11.785870267289742,bci_competition_iv_2a_proxy__0.4_462,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,heat_diffusion_temporal,,knn__k3,0.4,5.495261263756603e-07,2.4012954312145096e-06,11.63107069892316,bci_competition_iv_2a_proxy__0.4_463,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,graph_time_tikhonov,,knn__k3,0.4,5.531190160022678e-07,2.261722098540936e-06,11.60276825420973,bci_competition_iv_2a_proxy__0.4_464,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,temporal_laplacian,,knn__k3,0.4,4.6414915650079763e-07,1.7067863609528123e-06,12.364378493446791,bci_competition_iv_2a_proxy__0.4_465,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,wavelet_temporal,,knn__k3,0.4,4.847927801220017e-07,2.101351773024602e-06,12.175392715374873,bci_competition_iv_2a_proxy__0.4_466,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,linear,,knn__k3,0.4,7.966815712769582e-07,3.5742555881048856e-06,10.018106439584024,bci_competition_iv_2a_proxy__0.4_467,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,nearest,,knn__k3,0.4,7.1418951649733e-07,2.7787655383097618e-06,10.4928194420587,bci_competition_iv_2a_proxy__0.4_468,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,mean,,knn__k3,0.4,7.749518158817006e-07,3.3466566015550705e-06,10.138207149388933,bci_competition_iv_2a_proxy__0.4_469,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,idw,,knn__k3,0.4,6.540935783237316e-07,2.7022500886896e-06,10.874555297157794,bci_competition_iv_2a_proxy__0.4_470,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,gsmooth,,knn__k3,0.4,6.745251742395256e-07,2.719888466049352e-06,10.740972523253802,bci_competition_iv_2a_proxy__0.4_471,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,tikhonov,,knn__k3,0.4,7.924143238092527e-07,2.2493448896308302e-06,10.041430978859465,bci_competition_iv_2a_proxy__0.4_472,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,spherical_spline,,knn__k3,0.4,6.56220258098128e-07,1.868962260410536e-06,10.860457817989182,bci_competition_iv_2a_proxy__0.4_473,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,rbfi_tps,,knn__k3,0.4,6.731048158588287e-07,2.6041110989225582e-06,10.750127173109805,bci_competition_iv_2a_proxy__0.4_474,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,rbfi_mq,,knn__k3,0.4,7.544102355555455e-07,2.1444936897406632e-06,10.254878430643634,bci_competition_iv_2a_proxy__0.4_475,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,spline_surface,,knn__k3,0.4,8.188735680876764e-07,3.6726788338543854e-06,9.898785621973312,bci_competition_iv_2a_proxy__0.4_476,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,puy,,knn__k3,0.4,7.652837356855485e-07,2.097287876692732e-06,10.192729316701367,bci_competition_iv_2a_proxy__0.4_477,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,bgsrp,,knn__k3,0.4,7.629465481208216e-07,3.1902605018055685e-06,10.20601302745587,bci_competition_iv_2a_proxy__0.4_478,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,sobolev,,knn__k3,0.4,6.449021798516672e-07,2.714521495428409e-06,10.93601570189696,bci_competition_iv_2a_proxy__0.4_479,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,directed_tv,,knn__k3,0.1,3.3340552853867896e-07,1.4943224640193473e-06,13.801226175634632,bci_competition_iv_2a_proxy__0.1_480,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,tv,,knn__k3,0.1,3.731238659779989e-07,1.5509975862458765e-06,13.312423861680864,bci_competition_iv_2a_proxy__0.1_481,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,trss,,knn__k3,0.1,3.0138616959180265e-07,9.237024463857512e-07,14.239720955314308,bci_competition_iv_2a_proxy__0.1_482,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,heat_diffusion_temporal,,knn__k3,0.1,3.849257256520466e-07,1.0562737301008451e-06,13.177184775691533,bci_competition_iv_2a_proxy__0.1_483,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,graph_time_tikhonov,,knn__k3,0.1,3.846496345695215e-07,1.5880786124238504e-06,13.180300905566163,bci_competition_iv_2a_proxy__0.1_484,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,temporal_laplacian,,knn__k3,0.1,3.757685954781927e-07,1.659763783295665e-06,13.281749332033463,bci_competition_iv_2a_proxy__0.1_485,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,wavelet_temporal,,knn__k3,0.1,3.097134877017294e-07,1.1458733467852205e-06,14.121352956735638,bci_competition_iv_2a_proxy__0.1_486,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,linear,,knn__k3,0.1,4.7305538385051654e-07,2.0520182572899136e-06,12.281834253452208,bci_competition_iv_2a_proxy__0.1_487,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,nearest,,knn__k3,0.1,4.503352999981537e-07,1.467355994066736e-06,12.495594239482484,bci_competition_iv_2a_proxy__0.1_488,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,mean,,knn__k3,0.1,5.441952595469495e-07,1.701284911411088e-06,11.67340660654185,bci_competition_iv_2a_proxy__0.1_489,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,idw,,knn__k3,0.1,5.209023729613886e-07,1.8712912334292105e-06,11.863390791141397,bci_competition_iv_2a_proxy__0.1_490,it65_bci_competition_multisubj_raw.csv,
bci_competition_iv_2a_proxy,gsmooth,,knn__k3,0.1,4.4442931120464613e-07,1.9761561109399297e-06,12.55292720856108,bci_competition_iv_2a_proxy__0.1_491,it65_bci_competition_multisubj_raw.csv,
