method,missing_ratio,metric,mean,std,median,ci95_lo,ci95_hi,n
rbfi_mq,0.3,mae,0.2644,0.0095,0.2644,0.2493,0.2794,4
rbfi_mq,0.3,rmse,0.5737,0.022,0.5737,0.5387,0.6088,4
rbfi_mq,0.3,snr,-3.1034,0.4729,-3.1034,-3.856,-2.3509,4
rbfi_mq,0.3,dtw,,,,,,0
rbfi_mq,0.4,mae,0.3588,0.0131,0.3588,0.3379,0.3796,4
rbfi_mq,0.4,rmse,0.6973,0.0491,0.6973,0.6191,0.7754,4
rbfi_mq,0.4,snr,-3.6826,0.931,-3.6826,-5.164,-2.2012,4
rbfi_mq,0.4,dtw,,,,,,0
rbfi_tps,0.1,mae,0.0858,0.0107,0.0858,0.0689,0.1028,4
rbfi_tps,0.1,rmse,0.3101,0.0248,0.3101,0.2706,0.3496,4
rbfi_tps,0.1,snr,-2.1084,0.1821,-2.1084,-2.3982,-1.8185,4
rbfi_tps,0.1,dtw,,,,,,0
rbfi_tps,0.2,mae,0.1638,0.0184,0.1638,0.1345,0.1932,4
rbfi_tps,0.2,rmse,0.4382,0.0308,0.4382,0.3892,0.4872,4
rbfi_tps,0.2,snr,-2.7625,0.3435,-2.7625,-3.3092,-2.2159,4
rbfi_tps,0.2,dtw,,,,,,0
rbfi_tps,0.3,mae,0.2507,0.0016,0.2507,0.2481,0.2534,4
rbfi_tps,0.3,rmse,0.5397,0.0015,0.5397,0.5374,0.542,4
rbfi_tps,0.3,snr,-2.5849,0.1155,-2.5849,-2.7688,-2.4011,4
rbfi_tps,0.3,dtw,,,,,,0
rbfi_tps,0.4,mae,0.3328,0.0183,0.3328,0.3037,0.3619,4
rbfi_tps,0.4,rmse,0.6445,0.016,0.6445,0.619,0.67,4
rbfi_tps,0.4,snr,-3.0645,0.1635,-3.0645,-3.3247,-2.8044,4
rbfi_tps,0.4,dtw,,,,,,0
sobolev,0.1,mae,0.5327,0.1026,0.537,0.3695,0.6959,4
sobolev,0.1,rmse,0.6029,0.1097,0.6071,0.4284,0.7775,4
