tag,gain_pct,tv_median,instant_median,p_value,decision
scr_00149,-500.01611085650666,0.20596714593435486,0.03432693592849405,0.7545787545787546,NO-GO
scr_00161,-500.01611085650666,0.20596714593435486,0.03432693592849405,0.7545787545787546,NO-GO
scr_00365,-500.01611085650666,0.20596714593435486,0.03432693592849405,0.7545787545787546,NO-GO
scr_00377,-500.01611085650666,0.20596714593435486,0.03432693592849405,0.7545787545787546,NO-GO
scr_00030,-511.7608434864269,0.04076265258021175,0.0066631679706575,0.5251415251415251,NO-GO
scr_00014,-515.0507577091173,0.13126121239376526,0.021341525190973598,0.5740925740925741,NO-GO
scr_00042,-543.9366109879356,0.042906578014685504,0.0066631679706575,0.5251415251415251,NO-GO
scr_00412,-595.2850296569596,0.0979736764281252,0.01409115287243615,0.7932067932067932,NO-GO
scr_00196,-595.2850296569596,0.0979736764281252,0.01409115287243615,0.7932067932067932,NO-GO
scr_00099,-608.8638163983824,0.1183605009743285,0.016697212953497652,0.7545787545787546,NO-GO
scr_00087,-612.1257779512406,0.11890515764127045,0.016697212953497652,0.7545787545787546,NO-GO
scr_00089,-621.8772492740525,0.12829603924633934,0.0177725561202211,0.929070929070929,NO-GO
scr_00112,-626.9134611719574,0.1024304870640573,0.01409115287243615,0.7932067932067932,NO-GO
scr_00328,-626.9134611719574,0.1024304870640573,0.01409115287243615,0.7932067932067932,NO-GO
scr_00424,-632.0679501110677,0.10315681398026015,0.01409115287243615,0.7545787545787546,NO-GO
scr_00208,-632.0679501110677,0.10315681398026015,0.01409115287243615,0.7545787545787546,NO-GO
scr_00026,-640.2882635213974,0.15798880624524006,0.021341525190973598,0.5740925740925741,NO-GO
scr_00184,-649.7189739901297,0.105644046738609,0.01409115287243615,0.7932067932067932,NO-GO
scr_00400,-649.7189739901297,0.105644046738609,0.01409115287243615,0.7932067932067932,NO-GO
scr_00340,-666.1598625475706,0.10796075747882485,0.01409115287243615,0.7932067932067932,NO-GO
scr_00124,-666.1598625475706,0.10796075747882485,0.01409115287243615,0.7932067932067932,NO-GO
scr_00101,-670.3859736333965,0.1369172795063071,0.0177725561202211,0.8857808857808858,NO-GO
scr_00172,-678.2370403181459,0.1096625710611525,0.01409115287243615,0.7545787545787546,NO-GO
scr_00388,-678.2370403181459,0.1096625710611525,0.01409115287243615,0.7545787545787546,NO-GO
scr_00352,-688.6204425871598,0.11112571214823924,0.01409115287243615,0.8275058275058275,NO-GO
scr_00136,-688.6204425871598,0.11112571214823924,0.01409115287243615,0.8275058275058275,NO-GO
scr_00003,-713.9814483612507,0.13591221583484256,0.016697212953497652,0.7545787545787546,NO-GO
scr_00005,-720.7504200623551,0.1458683290125325,0.0177725561202211,0.929070929070929,NO-GO
scr_00376,-731.6290337008875,0.1171861184703556,0.01409115287243615,0.7545787545787546,NO-GO
scr_00364,-731.6290337008875,0.1171861184703556,0.01409115287243615,0.7545787545787546,NO-GO
scr_00160,-731.6290337008875,0.1171861184703556,0.01409115287243615,0.7545787545787546,NO-GO
scr_00148,-731.6290337008875,0.1171861184703556,0.01409115287243615,0.7545787545787546,NO-GO
scr_00062,-782.4317243876848,0.18832438875334045,0.021341525190973598,0.5740925740925741,NO-GO
scr_00075,-790.2634430226124,0.14864918292862583,0.016697212953497652,0.7545787545787546,NO-GO
scr_00077,-790.6835256117878,0.15829722944291885,0.0177725561202211,0.929070929070929,NO-GO
scr_00015,-838.6778223008484,0.15673303493682694,0.016697212953497652,0.7545787545787546,NO-GO
scr_00017,-841.0454624025319,0.16724783292228415,0.0177725561202211,0.929070929070929,NO-GO
scr_00065,-860.4548797741298,0.1706973825172593,0.0177725561202211,0.7545787545787546,NO-GO
scr_00063,-875.7638120791127,0.1629253616260161,0.016697212953497652,0.7545787545787546,NO-GO
scr_00029,-900.593916431264,0.1778311153332646,0.0177725561202211,0.8275058275058275,NO-GO
scr_00027,-905.095397742366,0.1678229189468471,0.016697212953497652,0.7545787545787546,NO-GO
scr_00050,-920.4231182004404,0.2177738568252653,0.021341525190973598,0.5740925740925741,NO-GO
scr_00038,-921.7871573976352,0.21806496359414937,0.021341525190973598,0.5740925740925741,NO-GO
scr_00041,-1005.0900494491607,0.1964027492173312,0.0177725561202211,0.7545787545787546,NO-GO
scr_00053,-1005.0900494491607,0.1964027492173312,0.0177725561202211,0.7545787545787546,NO-GO
scr_00051,-1028.2000823794722,0.1883779702964364,0.016697212953497652,0.7545787545787546,NO-GO
scr_00039,-1028.2000823794722,0.1883779702964364,0.016697212953497652,0.7545787545787546,NO-GO
scr_00088,-1212.929294520248,0.09330809794140035,0.007106863890602401,0.8275058275058275,NO-GO
scr_00004,-1278.8781831906279,0.09799499569656915,0.007106863890602401,0.8275058275058275,NO-GO
scr_00100,-1288.858262708789,0.09870426636409875,0.007106863890602401,0.7545787545787546,NO-GO
scr_00076,-1324.9877696782935,0.10127194124876715,0.007106863890602401,0.8275058275058275,NO-GO
scr_00016,-1359.239169847525,0.10370614163942,0.007106863890602401,0.8275058275058275,NO-GO
scr_00064,-1384.3409096029984,0.1054900881180147,0.007106863890602401,0.7545787545787546,NO-GO
scr_00028,-1406.2714983398369,0.1070486652099496,0.007106863890602401,0.8275058275058275,NO-GO
scr_00040,-1494.2053482084682,0.1132980042338799,0.007106863890602401,0.7545787545787546,NO-GO
scr_00052,-1494.2053482084682,0.1132980042338799,0.007106863890602401,0.7545787545787546,NO-GO
