dataset,scenario,missing_ratio,method,family,runs,mae_mean,mae_std,rmse_mean,rmse_std,dtw_mean,dtw_std,snr_mean,snr_std,mae_ci95,rmse_ci95,dtw_ci95,snr_ci95
synthetic,right_lateral_temporal,0.2,linear,instant,25,0.1449098309155728,0.0015930126045363973,0.423079337850288,0.004897001150633829,0.5713502550883488,0.03323798653490179,-2.8301188073733017,0.10486841746397821,0.0006244609409782677,0.001919624451048461,0.013029290721681502,0.041108419645879454
synthetic,frontal_band,0.2,rbfi_tps,instant,23,0.1598364959475001,0.0,0.4529688784198306,0.0,0.5422761964201788,0.0,-3.3333059211018377,0.0,0.0,0.0,0.0,0.0
synthetic,left_lateral_temporal,0.2,rbfi_tps,instant,23,0.160112150551261,0.0,0.45349577942636754,0.0,0.5239939187393986,0.0,-3.3093764673878128,0.0,0.0,0.0,0.0,0.0
synthetic,right_lateral_temporal,0.2,rbfi_tps,instant,23,0.1713029689532568,0.0,0.5090631682923258,0.0,0.8177699976286127,0.0,-4.207015707935532,0.0,0.0,0.0,0.0,0.0
synthetic,midline_central,0.2,rbfi_tps,instant,23,0.1767412440681489,0.0,0.506408177914555,0.0,0.8183356226522482,0.0,-4.379972329930865,0.0,0.0,0.0,0.0,0.0
synthetic,right_lateral_temporal,0.3,spherical_spline,instant,23,0.17714590214317366,0.0,0.3690106363399465,0.0,1.4144287404703773,0.0,0.8105641107875098,0.0,0.0,0.0,0.0,0.0
synthetic,occipital_band,0.3,spherical_spline,instant,23,0.1810671958427253,0.0,0.383520656032929,0.0,1.2583097337538758,0.0,0.4995219805913454,0.0,0.0,0.0,0.0,0.0
synthetic,left_lateral_temporal,0.3,spherical_spline,instant,23,0.1816939824997896,0.0,0.38122683956499964,0.0,1.2756250244581993,0.0,0.5361229668193568,0.0,0.0,0.0,0.0,0.0
synthetic,right_lateral_temporal,0.3,tv,tv_time,69,0.18211112314648153,0.005505864998558404,0.38390964395449734,0.015743401158847294,1.3018863278213904,0.1210713556163123,0.5396555865149748,0.3029024972343044,0.0012991433794600003,0.0037147542467994648,0.02856754572303577,0.0714717440414687
synthetic,right_lateral_temporal,0.3,gsmooth,instant,69,0.1841786843264718,0.012906763785433201,0.3863895526166117,0.029988729430439117,1.3222585343819175,0.09118272614128338,0.44981862648877524,0.6361386928677693,0.00304543186701634,0.007076028799865784,0.021515136135480756,0.15010091447463494
synthetic,occipital_band,0.3,gsmooth,instant,69,0.18434821534743967,0.0027781877693356257,0.3905649242708589,0.006020005219777892,1.2517776264595044,0.0197269920686086,0.3222672729625848,0.14845208207121502,0.0006555308291020821,0.0014204579893689403,0.004654707507231472,0.03502819986330361
synthetic,frontal_band,0.3,spherical_spline,instant,23,0.1843974980585268,0.0,0.3814525298591033,0.0,1.4311724667741625,0.0,0.5415692243613943,0.0,0.0,0.0,0.0,0.0
synthetic,occipital_band,0.3,tv,tv_time,69,0.18445258224933686,0.004568215090598298,0.39080456270606334,0.011432907109635456,1.2244741653109015,0.09133960840833417,0.31738763457445085,0.23656288882135618,0.0010778990026914827,0.002697666140261887,0.021552153490364517,0.05581849735121815
synthetic,left_lateral_temporal,0.3,tv,tv_time,69,0.18563114309045212,0.004934029946071603,0.3910903375786806,0.012974197838435647,1.2567129740706449,0.060461690612080995,0.33385095669016696,0.2655809989781929,0.001164215312248781,0.0030613433547718918,0.014266315118552697,0.06266550244570668
synthetic,right_lateral_temporal,0.3,idw,instant,75,0.1867165924037292,0.018475585630730797,0.40132468511763425,0.03670462433632236,1.1620072681462064,0.10300558696846658,0.27898525450855316,0.8771789203123582,0.004181418660236655,0.008307038498503281,0.023312358918797595,0.19852427842176365
synthetic,midline_central,0.3,spherical_spline,instant,23,0.1872621400354685,0.0,0.39398011862468574,0.0,1.2515818093200055,0.0,0.3565253563742189,0.0,0.0,0.0,0.0,0.0
synthetic,midline_central,0.3,tv,tv_time,69,0.1883244762246329,0.002398497976877949,0.39593183305894775,0.0061009529617165855,1.234655920100764,0.039882052208300135,0.31210761458430863,0.1282088245297685,0.0005659406411390491,0.0014395581167875066,0.0094104203606985,0.030251676279714153
synthetic,left_lateral_temporal,0.3,gsmooth,instant,69,0.18918052764430623,0.008794630681696825,0.3985645526272972,0.02172657186926932,1.2540897372251834,0.07936082669265768,0.14887757717067443,0.43891780182576634,0.00207514826969309,0.005126520902658074,0.018725684813055456,0.10356540825435791
synthetic,occipital_band,0.3,trss,tv_time,100,0.189543784160803,0.020028074933984258,0.40215424841769376,0.03283033147361353,1.1917664713786809,0.2424514857364129,0.2269082061159582,1.2816462209149562,0.003925502687060915,0.006434744968828251,0.04752049120433693,0.2512026592993314
synthetic,midline_central,0.3,gsmooth,instant,69,0.1907677990308864,0.003219291522557085,0.4007674769301904,0.0070719793283663054,1.2301014949823383,0.027462475577397814,0.18067284123689897,0.16838237705807124,0.0007596120262986461,0.0016686778783225934,0.006479943358454991,0.0397308779692213
synthetic,frontal_band,0.3,gsmooth,instant,69,0.19212420046150108,0.007926541865807567,0.4003173240711222,0.01991930195536579,1.302624145020723,0.10524514180246873,0.11756488309396151,0.4200129022067546,0.0018703172688892048,0.0047000842311886925,0.024833251310884975,0.0991046786168122
synthetic,occipital_band,0.3,idw,instant,75,0.1921675674602137,0.022442974146512713,0.41378991736967374,0.04081454288097154,1.09650848644944,0.17365487160759513,0.008234129819891592,1.3307616647783067,0.00507932320864273,0.009237200629118734,0.039301797252544096,0.3011797173117
synthetic,frontal_band,0.3,tv,tv_time,69,0.19474237553432078,0.012264594703722733,0.40988443163435334,0.032658320049033664,1.217339466137992,0.18787923226880154,-0.051454515519203034,0.6653191005000885,0.002893908044471381,0.007705935450123954,0.044331283241406935,0.15698621467640114
synthetic,midline_central,0.3,trss,tv_time,92,0.19716219526289455,0.007836446172745976,0.41216747059310327,0.018781549106543633,1.2275353937490519,0.12639455441056524,-0.13220387925027638,0.4148778664882818,0.0016013317423599347,0.0038378992328944195,0.025827984723865587,0.08477785493133232
synthetic,right_lateral_temporal,0.3,trss,tv_time,100,0.19792058203475146,0.02733334198790191,0.4201874879620847,0.05954341014082308,1.1959325741895541,0.17367031754756007,-0.18693041681919412,1.1948365821281943,0.005357335029628774,0.011670508387601324,0.03403938223932177,0.23418797009712608
synthetic,midline_central,0.3,gsp,instant,23,0.19793845727320214,0.01009084462034503,0.41821496893064564,0.0253319212353478,1.1509805910042064,0.09694535089875157,-0.2200197576157916,0.5425556835979585,0.004124009644570369,0.010352858598123892,0.03962042595489296,0.22173613369917738
synthetic,left_lateral_temporal,0.3,idw,instant,75,0.19808155142847841,0.018014257298783788,0.42345894685374863,0.03396872681572799,1.1189281365985726,0.12381927385629383,-0.2761864933235932,0.8805597267075591,0.004077010229875968,0.007687846599867049,0.028022939707983727,0.19928942693884377
synthetic,occipital_band,0.3,gsp,instant,23,0.19830157564222975,0.012968793424837168,0.4251512883237947,0.031610746024097705,1.081490840709396,0.15040815354257717,-0.40627489723837323,0.6400037856648049,0.005300193509534045,0.012918940522838608,0.061470045290460545,0.2615620281499247
synthetic,occipital_band,0.2,rbfi_tps,instant,23,0.19993808283028666,0.0,0.5801868113866165,0.0,0.8726263473421288,0.0,-5.649519864309936,0.0,0.0,0.0,0.0,0.0
synthetic,frontal_band,0.3,idw,instant,75,0.20107903969422694,0.015620141356543046,0.42792029024628564,0.030828174916562704,1.069355494333775,0.14305285897146214,-0.42808297082643587,0.7420657261000047,0.003535170784256212,0.0069770727939873186,0.03237590980112354,0.16794528391433125
synthetic,left_lateral_temporal,0.3,trss,tv_time,100,0.2031502785930009,0.024056320957576732,0.4302849463537305,0.0506932490200075,1.1601391315496523,0.2387883679647169,-0.42254513149595946,1.163976875840337,0.0047150389076850395,0.00993587680792147,0.046802520121084504,0.22813946766470608
synthetic,right_lateral_temporal,0.3,gsp,instant,23,0.2049484647440572,0.029225987070522885,0.44325515132726184,0.06608525591333783,1.0827029686855585,0.1332059580266153,-0.5713822612352892,1.2643985403518403,0.011944317555729457,0.02700826769257969,0.05443971008218874,0.5167448287211258
synthetic,left_lateral_temporal,0.2,rbfi_mq,instant,23,0.2091644793039635,0.0,0.6036181548504894,0.0,0.9723263909306956,0.0,-5.554139202977916,0.0,0.0,0.0,0.0,0.0
synthetic,midline_central,0.3,idw,instant,69,0.20945531227602118,0.009442080416507745,0.4448493747289074,0.02411899813517105,1.1044513492025967,0.06138175871218565,-0.7760123658097648,0.4633391156601655,0.002227918095457611,0.005691028885510221,0.014483410957483778,0.10932777042523961
synthetic,frontal_band,0.3,trss,tv_time,100,0.210848813251647,0.019997793820726424,0.4506751639773078,0.047382610630415635,1.0388419262779145,0.24871382793502306,-0.874477111714687,0.9571278758984354,0.003919567588862379,0.009286991683561466,0.04874791027526452,0.18759706367609333
synthetic,left_lateral_temporal,0.3,gsp,instant,23,0.21294911100629446,0.022481102419474156,0.4563703160423648,0.05401834534318408,1.0765426483363276,0.13443565944912117,-0.9931760576689588,0.9687607003476801,0.00918776244077333,0.022076663110030814,0.0549422746064835,0.3959211167972551
synthetic,occipital_band,0.3,linear,instant,25,0.22090744022929998,0.024544463320797287,0.4841140231815657,0.040021723759487045,0.7624268008283173,0.06531957833860441,-1.2964480256674977,1.45459270233186,0.009621429621752536,0.01568851571371892,0.02560527470873293,0.5702003393140891
synthetic,left_lateral_temporal,0.3,linear,instant,25,0.2209184534435979,0.019031232674273722,0.4798769021375893,0.03603791493550005,0.975549688542129,0.06309593423887797,-1.4090364465059386,0.8919604940105071,0.007460243208315299,0.01412686265471602,0.024733606221640163,0.3496485136521188
synthetic,frontal_band,0.2,rbfi_mq,instant,23,0.2218116999730386,0.0,0.6783119208806685,0.0,1.209265481105211,0.0,-6.021771649492648,0.0,0.0,0.0,0.0,0.0
synthetic,midline_central,0.3,linear,instant,23,0.2226576028288169,0.0,0.48246391575698305,0.0,0.9546964145956164,0.0,-1.5120277753309643,0.0,0.0,0.0,0.0,0.0
synthetic,frontal_band,0.3,gsp,instant,23,0.2260119617104414,0.020077072937356052,0.4904350534235114,0.050448918571432286,0.9281186612806495,0.13216928951374304,-1.6156813598116044,0.923700544724525,0.008205263835047343,0.02061788032364115,0.054016035840224096,0.37750556058097284
synthetic,occipital_band,0.4,spherical_spline,instant,23,0.227231838612868,0.0,0.4193434850734143,0.0,1.747783054823728,0.0,0.759433630595615,0.0,0.0,0.0,0.0,0.0
synthetic,occipital_band,0.4,gsmooth,instant,69,0.2288618075874262,0.00495774861684176,0.4234297505344343,0.00789442266304008,1.7407230101354532,0.034219976018444474,0.7037358557517677,0.22778140943041272,0.0011698118813816434,0.0018627385415430312,0.008074417970887803,0.053746452211063854
synthetic,occipital_band,0.4,tv,tv_time,69,0.22901714486623803,0.005968095299074635,0.4251086056177057,0.012286017051704703,1.7077399677411287,0.09856570456072987,0.6814827574536292,0.27587580825789243,0.001408209517997487,0.002898962781839724,0.02325719619994498,0.06509462726479084
