method,missing_ratio,metric,mean,std,median,ci95_lo,ci95_hi,n
nearest,0.2,dtw,,,,,,0
nearest,0.3,mae,0.202,0.1192,0.2598,0.1591,0.245,32
nearest,0.3,rmse,0.4382,0.258,0.5681,0.3452,0.5312,32
nearest,0.3,snr,-1.2236,3.6389,-3.0782,-2.5356,0.0883,32
nearest,0.3,dtw,,,,,,0
nearest,0.4,mae,0.2473,0.1467,0.315,0.1944,0.3002,32
nearest,0.4,rmse,0.4751,0.2798,0.6144,0.3742,0.5759,32
nearest,0.4,snr,-1.4804,2.3822,-2.6188,-2.3393,-0.6215,32
nearest,0.4,dtw,,,,,,0
puy,0.1,mae,0.2775,0.2131,0.3408,0.2007,0.3544,32
puy,0.1,rmse,0.3572,0.235,0.4268,0.2725,0.4419,32
puy,0.1,snr,7.6967,7.5968,5.1092,4.9577,10.4356,32
puy,0.1,dtw,,,,,,0
puy,0.2,mae,0.2996,0.2138,0.369,0.2226,0.3767,32
puy,0.2,rmse,0.3926,0.244,0.4818,0.3046,0.4806,32
puy,0.2,snr,7.0615,6.9289,4.5165,4.5633,9.5596,32
puy,0.2,dtw,,,,,,0
puy,0.3,mae,0.3262,0.2161,0.4079,0.2482,0.4041,32
puy,0.3,rmse,0.4313,0.2591,0.5457,0.3378,0.5247,32
puy,0.3,snr,6.2713,6.0793,4.004,4.0795,8.4632,32
puy,0.3,dtw,,,,,,0
puy,0.4,mae,0.3486,0.2198,0.4355,0.2693,0.4278,32
puy,0.4,rmse,0.4629,0.2742,0.5966,0.3641,0.5618,32
puy,0.4,snr,5.4756,5.2931,3.8014,3.5672,7.3839,32
puy,0.4,dtw,,,,,,0
rbfi_mq,0.1,mae,0.0688,0.0418,0.0838,0.0538,0.0839,32
rbfi_mq,0.1,rmse,0.2513,0.1498,0.316,0.1972,0.3053,32
rbfi_mq,0.1,snr,-1.7185,1.8528,-2.4752,-2.3865,-1.0505,32
rbfi_mq,0.1,dtw,,,,,,0
rbfi_mq,0.2,mae,0.1368,0.0809,0.1767,0.1077,0.166,32
rbfi_mq,0.2,rmse,0.3641,0.2139,0.4763,0.287,0.4412,32
rbfi_mq,0.2,snr,-2.4631,1.9414,-3.5014,-3.1631,-1.7632,32
rbfi_mq,0.2,dtw,,,,,,0
rbfi_mq,0.3,mae,0.2033,0.1197,0.2644,0.1602,0.2465,32
rbfi_mq,0.3,rmse,0.4436,0.2615,0.5737,0.3493,0.5378,32
rbfi_mq,0.3,snr,-1.8622,2.4301,-3.0885,-2.7383,-0.9861,32
rbfi_mq,0.3,dtw,,,,,,0
rbfi_mq,0.4,mae,0.2769,0.1631,0.3588,0.2181,0.3357,32
rbfi_mq,0.4,rmse,0.5336,0.315,0.6973,0.4201,0.6472,32
rbfi_mq,0.4,snr,-3.2461,1.0393,-3.3581,-3.6208,-2.8714,32
rbfi_mq,0.4,dtw,,,,,,0
rbfi_tps,0.1,mae,0.065,0.0387,0.0825,0.0511,0.079,32
rbfi_tps,0.1,rmse,0.2379,0.1407,0.3101,0.1872,0.2887,32
rbfi_tps,0.1,snr,-1.0469,2.1504,-2.1084,-1.8222,-0.2716,32
rbfi_tps,0.1,dtw,,,,,,0
rbfi_tps,0.2,mae,0.1287,0.0769,0.1638,0.1009,0.1564,32
rbfi_tps,0.2,rmse,0.3399,0.2012,0.4382,0.2674,0.4125,32
rbfi_tps,0.2,snr,-1.7616,2.0858,-2.7625,-2.5136,-1.0096,32
rbfi_tps,0.2,dtw,,,,,,0
rbfi_tps,0.3,mae,0.1942,0.1144,0.2507,0.153,0.2354,32
rbfi_tps,0.3,rmse,0.4176,0.2458,0.5397,0.3289,0.5062,32
