method,missing_ratio,metric,mean,median,std,ci_lo,ci_hi,n,family
rbfi_mq,0.1,mae,2.5099363961567873e-06,2.5442118307657018e-06,2.0223686008516157e-07,2.377808314234482e-06,2.6420644780790927e-06,9,instant
rbfi_mq,0.1,rmse,1.0326522031420979e-05,1.046753995967105e-05,8.320543080026188e-07,9.782913216859269e-06,1.0870130845982689e-05,9,instant
rbfi_mq,0.1,snr,1.6416588518645001,1.7452647203759595,1.0495837007229833,0.9559308340588177,2.3273868696701827,9,instant
rbfi_mq,0.2,mae,7.0087879989852116e-06,6.639781733919274e-06,7.680097802641165e-07,6.507021609212656e-06,7.510554388757767e-06,9,instant
rbfi_mq,0.2,rmse,2.151692096709288e-05,2.0384074796979662e-05,2.3577836490831253e-06,1.9976502316358572e-05,2.3057339617827187e-05,9,instant
rbfi_mq,0.2,snr,0.03043120548304248,-0.35986517712144117,1.184466697639045,-0.7434203703078003,0.8042827812738852,9,instant
rbfi_mq,0.3,mae,1.0179850320363372e-05,9.794070822718356e-06,9.969574804974024e-07,9.528504766438402e-06,1.0831195874288342e-05,9,instant
rbfi_mq,0.3,rmse,2.390844582120684e-05,2.3002402222517758e-05,2.341459172620545e-06,2.237869249509475e-05,2.5438199147318932e-05,9,instant
rbfi_mq,0.3,snr,2.3106871490300014,2.0348296893470184,0.9403883562228784,1.696300089631054,2.9250742084289487,9,instant
rbfi_mq,0.4,mae,2.3433500592820496e-05,2.441568581608408e-05,1.644444608986105e-06,2.2359130114949574e-05,2.450787107069142e-05,9,instant
rbfi_mq,0.4,rmse,5.173712699357805e-05,5.390562253806245e-05,3.6306500273836677e-06,4.9365102309020724e-05,5.410915167813538e-05,9,instant
rbfi_mq,0.4,snr,-1.3100923083920448,-1.2883607111484667,1.0881247449549678,-2.021000475095957,-0.5991841416881325,9,instant
rbfi_tps,0.1,mae,1.9124925729909867e-06,1.9041439135762234e-06,1.786920645706039e-07,1.7957470908048587e-06,2.0292380551771147e-06,9,instant
rbfi_tps,0.1,rmse,8.183953351101179e-06,8.148227701674055e-06,7.646604966265006e-07,7.684375159971864e-06,8.683531542230493e-06,9,instant
rbfi_tps,0.1,snr,2.3917331562398796,2.223959917041094,1.4759790587652197,1.4274268378466028,3.3560394746331563,9,instant
rbfi_tps,0.2,mae,6.305332435846662e-06,6.327901857622451e-06,5.212726263374661e-07,5.964767653306184e-06,6.645897218387141e-06,9,instant
rbfi_tps,0.2,rmse,1.943316416469311e-05,1.9502723586489433e-05,1.6065729484121147e-06,1.8383536505063862e-05,2.0482791824322356e-05,9,instant
rbfi_tps,0.2,snr,2.148231460623221,2.6308200203445127,1.2718676127880577,1.3172779536016899,2.979184967644752,9,instant
rbfi_tps,0.3,mae,8.839685968881749e-06,8.749513800591629e-06,8.94717437029566e-07,8.255137243355765e-06,9.424234694407732e-06,9,instant
rbfi_tps,0.3,rmse,2.2222832293485953e-05,2.1996140872489147e-05,2.2493056453770045e-06,2.075328593850631e-05,2.3692378648465595e-05,9,instant
rbfi_tps,0.3,snr,3.590158388418936,3.3750791626235577,1.1572058304155917,2.8341172458807495,4.346199530957122,9,instant
rbfi_tps,0.4,mae,2.0331358232944697e-05,2.057833712570398e-05,1.9981544395709296e-06,1.9025897332425024e-05,2.163681913346437e-05,9,instant
rbfi_tps,0.4,rmse,4.373672790620896e-05,4.426802780793839e-05,4.298420992675593e-06,4.092842619099424e-05,4.654502962142368e-05,9,instant
rbfi_tps,0.4,snr,-0.5502538809212197,-0.19140041930802576,1.3162596189149247,-1.4102101652789705,0.309702403436531,9,instant
sobolev,0.1,mae,2.6669191017353673e-05,2.670423191101816e-05,2.217728800418771e-06,2.5220274867746744e-05,2.8118107166960602e-05,9,instant
sobolev,0.1,rmse,4.094381574099452e-05,4.099761219446267e-05,3.4047631706847715e-06,3.871937046948047e-05,4.316826101250857e-05,9,instant
sobolev,0.1,snr,3.8383646527609554,3.385583464360196,1.282406102033126,3.0005259994326465,4.676203306089264,9,instant
sobolev,0.2,mae,2.7580851804655907e-05,2.894152204888121e-05,2.6687898519796346e-06,2.583724243469588e-05,2.9324461174615934e-05,9,instant
