method,missing_ratio,metric,mean,median,std,ci_lo,ci_hi,n,family
heat_diffusion_temporal,0.2,mae,4.454035956601795e-06,4.3699090673030195e-06,4.769455372345968e-07,4.1424315389418585e-06,4.765640374261732e-06,9,tv_time
heat_diffusion_temporal,0.2,rmse,1.3441815078610023e-05,1.3187928917808665e-05,1.4393717914587833e-06,1.2501425508190283e-05,1.4382204649029762e-05,9,tv_time
heat_diffusion_temporal,0.2,snr,3.786031344799856,3.7763948791059816,1.0142374466900415,3.1233962129623625,4.44866647663735,9,tv_time
heat_diffusion_temporal,0.3,mae,9.493468210782025e-06,9.739207618834139e-06,9.072007507697948e-07,8.900763720279093e-06,1.0086172701284957e-05,9,tv_time
heat_diffusion_temporal,0.3,rmse,2.2914603674543907e-05,2.350775056435346e-05,2.1897314232883594e-06,2.1483979144662178e-05,2.4345228204425637e-05,9,tv_time
heat_diffusion_temporal,0.3,snr,3.265126508316529,3.976267164086485,1.3513962580588024,2.382214286384778,4.148038730248279,9,tv_time
heat_diffusion_temporal,0.4,mae,1.2629163510277963e-05,1.2554107607673555e-05,1.0261777064273762e-06,1.195872740874541e-05,1.3299599611810517e-05,9,tv_time
heat_diffusion_temporal,0.4,rmse,2.6810540824058967e-05,2.665120411587363e-05,2.178479934044725e-06,2.5387267267149746e-05,2.8233814380968188e-05,9,tv_time
heat_diffusion_temporal,0.4,snr,2.960342703060323,2.993019082135462,0.6999747307813226,2.503025878949859,3.417659527170787,9,tv_time
idw,0.1,mae,1.940499801989093e-06,1.940322388906698e-06,2.0258720734251905e-07,1.808142826525314e-06,2.072856777452872e-06,9,instant
idw,0.1,rmse,8.500675456195909e-06,8.49989826929098e-06,8.874662596876177e-07,7.920864166533332e-06,9.080486745858486e-06,9,instant
idw,0.1,snr,2.098619282809968,2.292980887770524,1.0730859640288752,1.3975364529777696,2.7997021126421666,9,instant
idw,0.2,mae,4.755344387351134e-06,4.74003144691619e-06,5.21909793455755e-07,4.414363322293374e-06,5.096325452408894e-06,9,instant
idw,0.2,rmse,1.5465225399666778e-05,1.541542499488684e-05,1.69734343858591e-06,1.4356294353123984e-05,1.657415644620957e-05,9,instant
idw,0.2,snr,4.069352351983996,4.656411435139521,1.2928803891613305,3.224670497731927,4.914034206236066,9,instant
idw,0.3,mae,8.939376125517122e-06,8.869567514271946e-06,4.873081223689105e-07,8.621001485569433e-06,9.25775076546481e-06,9,instant
idw,0.3,rmse,2.0967833887869567e-05,2.0804093673342343e-05,1.1430099392366547e-06,2.0221067394234953e-05,2.1714600381504182e-05,9,instant
idw,0.3,snr,4.2055446450188025,3.7353761232317266,1.0784412689086316,3.500963015998497,4.910126274039109,9,instant
idw,0.4,mae,1.3795917353803393e-05,1.367108589032977e-05,1.2413946681710005e-06,1.2984872837265006e-05,1.460696187034178e-05,9,instant
idw,0.4,rmse,2.8250649905263658e-05,2.799502573172635e-05,2.5420713436712055e-06,2.6589829960731803e-05,2.9911469849795513e-05,9,instant
idw,0.4,snr,2.536939349675295,2.5863254237295115,1.4036410244061248,1.619893880396627,3.4539848189539635,9,instant
linear,0.1,mae,2.0794069580442054e-06,2.05225557900726e-06,2.1811770026599227e-07,1.9369033938704237e-06,2.221910522217987e-06,9,instant
linear,0.1,rmse,9.83586469182787e-06,9.707435146389054e-06,1.0317250206408892e-06,9.161804345009156e-06,1.0509925038646584e-05,9,instant
