dataset,graph,graph_method,interp_label,method,family,missing_ratio,mae,rmse,dtw,snr
synthetic_broad,knn__k5,knn,idw__power2,idw,instant,0.4,0.2518825097350305,0.48356121195135754,3.046196013565689,3.4825046269965725
synthetic_broad,knn__k5,knn,spherical_spline,spherical_spline,instant,0.4,0.2396061481610434,0.44451595498698127,3.0972384728335247,4.186462478405991
synthetic_broad,knn__k5,knn,rbfi_tps,rbfi_tps,instant,0.4,0.3285222425646109,0.6610549403551699,3.47093231719674,0.7716135343676498
synthetic_broad,knn__k5,knn,rbfi_mq,rbfi_mq,instant,0.4,0.38249620464955864,0.7779928040360781,4.142855909871064,-0.6311313944366794
synthetic_broad,knn__k5,knn,spline_surface,spline_surface,instant,0.4,0.3285222425646109,0.6610549403551699,3.47093231719674,0.7716135343676498
synthetic_broad,knn__k5,knn,gsp,gsp,instant,0.4,0.24809503218581838,0.4706817025764236,3.091893846329541,3.723267306849898
synthetic_broad,knn__k5,knn,tikhonov__alpha0_1,tikhonov,instant,0.4,0.3710263387870596,0.49705990270410794,3.459105405594348,3.204392622992619
synthetic_broad,knn__k5,knn,tikhonov__alpha1,tikhonov,instant,0.4,0.5434640988916908,0.6266321800193015,4.6046904630289145,1.1451042750770348
synthetic_broad,knn__k5,knn,bgsrp__bandwidth0_5_gamma0_1,bgsrp,instant,0.4,0.5909376666225029,0.6870114041870321,4.522037291848932,0.3414477448019038
synthetic_broad,knn__k5,knn,bgsrp__bandwidth0_5_gamma1,bgsrp,instant,0.4,0.5987446897178991,0.6863035035434539,4.771362548859893,0.34990147447663855
synthetic_broad,knn__k5,knn,gsmooth__lam0_5_n_iter20,gsmooth,instant,0.4,0.24185133213432147,0.44880098277516933,3.1175534603792676,4.118036759490783
synthetic_broad,knn__k5,knn,puy__alpha0_5,puy,instant,0.4,0.5664130403976777,0.6534072428020372,4.609720657232177,0.7820666379411141
synthetic_broad,knn__k5,knn,sobolev__alpha1_order2,sobolev,instant,0.4,0.6099669054660654,0.6819925063687712,5.6518686672074105,0.3937064737529219
synthetic_broad,knn__k5,knn,graph_time_tikhonov__alpha0_5_beta0_5,graph_time_tikhonov,tv_time,0.4,0.547747924349992,0.6214915400263736,5.027227007585422,1.2523772274418055
synthetic_broad,knn__k5,knn,trss__alpha0_5_beta0_5_lr0_01_n_iter30,trss,tv_time,0.4,0.2346218995806776,0.45438747141670793,2.9790340395602612,4.365960439349752
synthetic_broad,knn__k5,knn,tv__lam0_5_n_iter20,tv,tv_time,0.4,0.23977658962469597,0.44452725770815543,3.1015888542664705,4.187038959325744
synthetic_broad,knn__k5,knn,temporal_laplacian__alpha0_5_beta0_5,temporal_laplacian,tv_time,0.4,0.5382001304225664,0.6098717396354562,4.940690642022008,1.4056833436351162
synthetic_broad,knn__k5,knn,heat_diffusion_temporal__alpha0_5_beta0_5_n_iter10,heat_diffusion_temporal,tv_time,0.4,0.24041878200937897,0.4407782782740956,3.15344967516526,4.312418164588458
synthetic_broad,knn__k5,knn,spline_temporal__alpha0_5,spline_temporal,tv_time,0.4,0.4801313684816845,1.4963501517123197,8.55032327025654,-0.7691186537781032
synthetic_broad,knn__k5,knn,wavelet_temporal__alpha0_5_wavelet_level1,wavelet_temporal,tv_time,0.4,0.27758044841181634,0.4555692594523455,3.3712912180134342,4.021122796454251
synthetic_broad,knn__k5,knn,directed_tv__alpha0_5_beta0_5_n_iter10,directed_tv,tv_time,0.4,0.24800684493890932,0.4612987378281663,3.1389969216169797,3.859277926443213
synthetic_broad,knng__k4_sigma1,knng,linear,linear,instant,0.1,0.046172185973426004,0.22182683218975902,1.2301961839700966,11.141247557025533
synthetic_broad,knng__k4_sigma1,knng,nearest,nearest,instant,0.1,0.05167288075948395,0.25180997745749656,1.290467526249352,10.026477266333726
synthetic_broad,knng__k4_sigma1,knng,mean,mean,instant,0.1,0.03932028786239112,0.1819836401741734,1.1514064687020107,12.940753563682343
synthetic_broad,knng__k4_sigma1,knng,idw__power2,idw,instant,0.1,0.04193015969371143,0.19568866413012898,1.1930081360148355,12.224353767482224
synthetic_broad,knng__k4_sigma1,knng,spherical_spline,spherical_spline,instant,0.1,0.03932028786239112,0.1819836401741734,1.1514064687020107,12.940753563682343
synthetic_broad,knng__k4_sigma1,knng,rbfi_tps,rbfi_tps,instant,0.1,0.051008076366722624,0.24867302033470212,1.2816842485450026,10.499413431801333
synthetic_broad,knng__k4_sigma1,knng,rbfi_mq,rbfi_mq,instant,0.1,0.0569678335138345,0.28400164834533353,1.3395382592253648,10.270025647604502
synthetic_broad,knng__k4_sigma1,knng,spline_surface,spline_surface,instant,0.1,0.051008076366722624,0.24867302033470212,1.2816842485450026,10.499413431801333
synthetic_broad,knng__k4_sigma1,knng,gsp,gsp,instant,0.1,0.042737623723022436,0.19760636466909576,1.1878911112974553,11.9888806174007
synthetic_broad,knng__k4_sigma1,knng,tikhonov__alpha0_1,tikhonov,instant,0.1,0.19047309416114605,0.2641102640549389,2.0197540428147955,8.84125279730387
synthetic_broad,knng__k4_sigma1,knng,tikhonov__alpha1,tikhonov,instant,0.1,0.4594854738751498,0.5294603668576146,4.196870208759118,2.6057636667002786
synthetic_broad,knng__k4_sigma1,knng,bgsrp__bandwidth0_5_gamma0_1,bgsrp,instant,0.1,0.5747397152727174,0.663446654348006,4.665599320327181,0.6573174053508988
synthetic_broad,knng__k4_sigma1,knng,bgsrp__bandwidth0_5_gamma1,bgsrp,instant,0.1,0.5817536512095264,0.6662677511435491,4.826391901986182,0.6148238252978002
synthetic_broad,knng__k4_sigma1,knng,gsmooth__lam0_5_n_iter20,gsmooth,instant,0.1,0.04016189684739901,0.18660645041446805,1.1781450971357648,12.583540449253551
synthetic_broad,knng__k4_sigma1,knng,puy__alpha0_5,puy,instant,0.1,0.48854461689698164,0.5696987076741706,4.223030989549157,1.9695110076310014
synthetic_broad,knng__k4_sigma1,knng,sobolev__alpha1_order2,sobolev,instant,0.1,0.5784045932429451,0.6474477546447208,5.395582939217004,0.8455855745228272
synthetic_broad,knng__k4_sigma1,knng,graph_time_tikhonov__alpha0_5_beta0_5,graph_time_tikhonov,tv_time,0.1,0.47640216639211463,0.5434668247604678,4.577769877886327,2.512870069171731
synthetic_broad,knng__k4_sigma1,knng,trss__alpha0_5_beta0_5_lr0_01_n_iter30,trss,tv_time,0.1,0.037244542426731905,0.17867181928083756,1.0913401627760764,13.636744581547731
synthetic_broad,knng__k4_sigma1,knng,tv__lam0_5_n_iter20,tv,tv_time,0.1,0.04005609828135739,0.18457355307664994,1.1735556875558897,12.74540466903521
synthetic_broad,knng__k4_sigma1,knng,temporal_laplacian__alpha0_5_beta0_5,temporal_laplacian,tv_time,0.1,0.4520278654329595,0.5129280626772782,4.303224192989299,2.9345129930462974
synthetic_broad,knng__k4_sigma1,knng,heat_diffusion_temporal__alpha0_5_beta0_5_n_iter10,heat_diffusion_temporal,tv_time,0.1,0.039497774611624244,0.18203072434118522,1.1724747783229668,12.856030449826127
synthetic_broad,knng__k4_sigma1,knng,spline_temporal__alpha0_5,spline_temporal,tv_time,0.1,0.18517552814525487,0.2740586495325966,2.060381756343878,8.837363299081446
synthetic_broad,knng__k4_sigma1,knng,wavelet_temporal__alpha0_5_wavelet_level1,wavelet_temporal,tv_time,0.1,0.09100362346509679,0.22298582760257973,1.6778785479188456,10.619532824754026
synthetic_broad,knng__k4_sigma1,knng,directed_tv__alpha0_5_beta0_5_n_iter10,directed_tv,tv_time,0.1,0.04776398403930193,0.22540297674199117,1.3658395473360636,11.135703498991163
synthetic_broad,knng__k4_sigma1,knng,linear,linear,instant,0.2,0.1393281943564128,0.3874058460312822,2.234446167478126,5.565373555697362
synthetic_broad,knng__k4_sigma1,knng,nearest,nearest,instant,0.2,0.15502481168865917,0.43945854444899224,2.349072819901008,4.5561064113436665
synthetic_broad,knng__k4_sigma1,knng,mean,mean,instant,0.2,0.12115297973579843,0.3171726090194598,2.2306935085851114,7.338159005273214
synthetic_broad,knng__k4_sigma1,knng,idw__power2,idw,instant,0.2,0.12611125516101052,0.343292960047265,2.1789362730300543,6.632368190494741
synthetic_broad,knng__k4_sigma1,knng,spherical_spline,spherical_spline,instant,0.2,0.12115297973579843,0.3171726090194598,2.2306935085851114,7.338159005273214
synthetic_broad,knng__k4_sigma1,knng,rbfi_tps,rbfi_tps,instant,0.2,0.15882319553960936,0.4458050127343133,2.4621445243808893,4.370156299581079
synthetic_broad,knng__k4_sigma1,knng,rbfi_mq,rbfi_mq,instant,0.2,0.18056733190082627,0.5221174980384685,2.8028048054517125,3.057131335450911
synthetic_broad,knng__k4_sigma1,knng,spline_surface,spline_surface,instant,0.2,0.15882319553960936,0.4458050127343133,2.4621445243808893,4.370156299581079
synthetic_broad,knng__k4_sigma1,knng,gsp,gsp,instant,0.2,0.12672233890120632,0.3467659420587943,2.151723057584465,6.569257784760747
synthetic_broad,knng__k4_sigma1,knng,tikhonov__alpha0_1,tikhonov,instant,0.2,0.24954483326297983,0.3759304251859282,2.547067026495498,5.729264159144464
synthetic_broad,knng__k4_sigma1,knng,tikhonov__alpha1,tikhonov,instant,0.2,0.4790050689139639,0.5586542814651042,4.2334992953810735,2.1359502869221614
synthetic_broad,knng__k4_sigma1,knng,bgsrp__bandwidth0_5_gamma0_1,bgsrp,instant,0.2,0.5778712925619024,0.6709600345708439,4.624500308331818,0.5503604837841025
synthetic_broad,knng__k4_sigma1,knng,bgsrp__bandwidth0_5_gamma1,bgsrp,instant,0.2,0.5845474132564902,0.6727375410655599,4.767504220028308,0.5256670224692093
synthetic_broad,knng__k4_sigma1,knng,gsmooth__lam0_5_n_iter20,gsmooth,instant,0.2,0.12180517046520588,0.32465519514664765,2.197704934194109,7.138892035096437
synthetic_broad,knng__k4_sigma1,knng,puy__alpha0_5,puy,instant,0.2,0.5018648609222608,0.5922256692226531,4.188226687571025,1.6267484026025265
synthetic_broad,knng__k4_sigma1,knng,sobolev__alpha1_order2,sobolev,instant,0.2,0.5847572997446153,0.6551453819859638,5.434083172678512,0.7417752181862949
synthetic_broad,knng__k4_sigma1,knng,graph_time_tikhonov__alpha0_5_beta0_5,graph_time_tikhonov,tv_time,0.2,0.4947293265567344,0.5669852157128725,4.664165097770653,2.1007132769584382
synthetic_broad,knng__k4_sigma1,knng,trss__alpha0_5_beta0_5_lr0_01_n_iter30,trss,tv_time,0.2,0.11885564130495371,0.325924287650518,2.1002753730096746,7.374987295162807
synthetic_broad,knng__k4_sigma1,knng,tv__lam0_5_n_iter20,tv,tv_time,0.2,0.12106054587818056,0.3189066645868765,2.225867413163627,7.299066825840668
synthetic_broad,knng__k4_sigma1,knng,temporal_laplacian__alpha0_5_beta0_5,temporal_laplacian,tv_time,0.2,0.475635284084917,0.5440742765956671,4.385897352164014,2.440304843902065
synthetic_broad,knng__k4_sigma1,knng,heat_diffusion_temporal__alpha0_5_beta0_5_n_iter10,heat_diffusion_temporal,tv_time,0.2,0.11971293049444602,0.3139839350907323,2.241151388550565,7.488400876460336
synthetic_broad,knng__k4_sigma1,knng,spline_temporal__alpha0_5,spline_temporal,tv_time,0.2,0.35723524832169085,2.0865144371719664,8.282041721197466,3.37122756505807
synthetic_broad,knng__k4_sigma1,knng,wavelet_temporal__alpha0_5_wavelet_level1,wavelet_temporal,tv_time,0.2,0.16184346823161988,0.33208588955734986,2.4455260051407777,6.925590973303866
synthetic_broad,knng__k4_sigma1,knng,directed_tv__alpha0_5_beta0_5_n_iter10,directed_tv,tv_time,0.2,0.13167000634298665,0.3566924704687489,2.2828830365683137,6.330012924442399
synthetic_broad,knng__k4_sigma1,knng,linear,linear,instant,0.3,0.1872477118996948,0.4494870798826702,2.668811345788168,4.276566734510773
synthetic_broad,knng__k4_sigma1,knng,nearest,nearest,instant,0.3,0.20514010291204474,0.5013797707909873,2.7128478917912617,3.2406602973675644
synthetic_broad,knng__k4_sigma1,knng,mean,mean,instant,0.3,0.15641950949272457,0.3586784327105098,2.5220112874609866,6.100340896924083
synthetic_broad,knng__k4_sigma1,knng,idw__power2,idw,instant,0.3,0.16561347020943049,0.39001305083588267,2.509727169954644,5.442065912093695
synthetic_broad,knng__k4_sigma1,knng,spherical_spline,spherical_spline,instant,0.3,0.15641950949272457,0.3586784327105098,2.522011287460987,6.1003408969240835
synthetic_broad,knng__k4_sigma1,knng,rbfi_tps,rbfi_tps,instant,0.3,0.20804908839664518,0.5091207454747019,2.9344794607478164,3.1754889059914873
synthetic_broad,knng__k4_sigma1,knng,rbfi_mq,rbfi_mq,instant,0.3,0.24116252286061154,0.5922710963311758,3.398380152284407,1.873198132979924
synthetic_broad,knng__k4_sigma1,knng,spline_surface,spline_surface,instant,0.3,0.20804908839664518,0.5091207454747019,2.9344794607478164,3.1754889059914873
synthetic_broad,knng__k4_sigma1,knng,gsp,gsp,instant,0.3,0.16717172648831521,0.39393681656972773,2.47010559300161,5.354712723112431
synthetic_broad,knng__k4_sigma1,knng,tikhonov__alpha0_1,tikhonov,instant,0.3,0.27802741551449905,0.4149988623650802,2.7750824390929036,4.823192218789766
synthetic_broad,knng__k4_sigma1,knng,tikhonov__alpha1,tikhonov,instant,0.3,0.48758074657132655,0.5694952956383424,4.28301722809492,1.9686157794805732
synthetic_broad,knng__k4_sigma1,knng,bgsrp__bandwidth0_5_gamma0_1,bgsrp,instant,0.3,0.5775414233859728,0.6740560615447805,4.532972631261847,0.5101201372530052
synthetic_broad,knng__k4_sigma1,knng,bgsrp__bandwidth0_5_gamma1,bgsrp,instant,0.3,0.5843712262417036,0.673299537114322,4.773055001015318,0.5160164071819962
synthetic_broad,knng__k4_sigma1,knng,gsmooth__lam0_5_n_iter20,gsmooth,instant,0.3,0.15838685429900506,0.365168036916254,2.4908935715317178,5.97930778135135
synthetic_broad,knng__k4_sigma1,knng,puy__alpha0_5,puy,instant,0.3,0.5081768585590472,0.602579116865729,4.148520190994312,1.480043828655113
synthetic_broad,knng__k4_sigma1,knng,sobolev__alpha1_order2,sobolev,instant,0.3,0.5875982516707735,0.6582148354598241,5.467548018794369,0.7008420845882284
synthetic_broad,knng__k4_sigma1,knng,graph_time_tikhonov__alpha0_5_beta0_5,graph_time_tikhonov,tv_time,0.3,0.5024974839586108,0.576466101319843,4.681948153666708,1.9315109413787999
synthetic_broad,knng__k4_sigma1,knng,trss__alpha0_5_beta0_5_lr0_01_n_iter30,trss,tv_time,0.3,0.14990446251847475,0.36192315777228823,2.3894980938028785,6.259771470112548
synthetic_broad,knng__k4_sigma1,knng,tv__lam0_5_n_iter20,tv,tv_time,0.3,0.15626332702017517,0.3592329931141959,2.5282207974328617,6.095909665760098
synthetic_broad,knng__k4_sigma1,knng,temporal_laplacian__alpha0_5_beta0_5,temporal_laplacian,tv_time,0.3,0.487241973985127,0.5560569282148831,4.507571530077483,2.2211675879605854
synthetic_broad,knng__k4_sigma1,knng,heat_diffusion_temporal__alpha0_5_beta0_5_n_iter10,heat_diffusion_temporal,tv_time,0.3,0.15817682566757013,0.3602413547857097,2.5348896158818093,6.319117695527043
synthetic_broad,knng__k4_sigma1,knng,spline_temporal__alpha0_5,spline_temporal,tv_time,0.3,0.33453670862779,1.0528994590374943,6.834192199414657,1.282822618213085
synthetic_broad,knng__k4_sigma1,knng,wavelet_temporal__alpha0_5_wavelet_level1,wavelet_temporal,tv_time,0.3,0.19696846892529257,0.3713784184000882,2.7802185914951996,5.740823536456917
synthetic_broad,knng__k4_sigma1,knng,directed_tv__alpha0_5_beta0_5_n_iter10,directed_tv,tv_time,0.3,0.17153333319694808,0.4001764464296654,2.6577840174890777,5.154183286391461
synthetic_broad,knng__k4_sigma1,knng,linear,linear,instant,0.4,0.2738041621212593,0.5439671927450063,3.0760538347902857,2.4879743877709233
synthetic_broad,knng__k4_sigma1,knng,nearest,nearest,instant,0.4,0.30119402918254357,0.6049688503860329,3.2084422051852166,1.5466404512927057
synthetic_broad,knng__k4_sigma1,knng,mean,mean,instant,0.4,0.2396061481610434,0.44451595498698127,3.0972384728335247,4.18646247840599
synthetic_broad,knng__k4_sigma1,knng,idw__power2,idw,instant,0.4,0.2518825097350305,0.48356121195135754,3.046196013565689,3.4825046269965725
synthetic_broad,knng__k4_sigma1,knng,spherical_spline,spherical_spline,instant,0.4,0.2396061481610434,0.44451595498698127,3.0972384728335247,4.186462478405991
synthetic_broad,knng__k4_sigma1,knng,rbfi_tps,rbfi_tps,instant,0.4,0.3285222425646109,0.6610549403551699,3.47093231719674,0.7716135343676498
synthetic_broad,knng__k4_sigma1,knng,rbfi_mq,rbfi_mq,instant,0.4,0.38249620464955864,0.7779928040360781,4.142855909871064,-0.6311313944366794
synthetic_broad,knng__k4_sigma1,knng,spline_surface,spline_surface,instant,0.4,0.3285222425646109,0.6610549403551699,3.47093231719674,0.7716135343676498
synthetic_broad,knng__k4_sigma1,knng,gsp,gsp,instant,0.4,0.25498360224409145,0.48912795264434716,3.073140069702926,3.378505620129898
synthetic_broad,knng__k4_sigma1,knng,tikhonov__alpha0_1,tikhonov,instant,0.4,0.34226905004430264,0.4974154975368002,3.266816289742898,3.206636013461452
synthetic_broad,knng__k4_sigma1,knng,tikhonov__alpha1,tikhonov,instant,0.4,0.5127317650400908,0.6000571925839985,4.35382169230848,1.5262998610222853
synthetic_broad,knng__k4_sigma1,knng,bgsrp__bandwidth0_5_gamma0_1,bgsrp,instant,0.4,0.5874197752870745,0.6877575463009414,4.491671378503324,0.3470131275413533
synthetic_broad,knng__k4_sigma1,knng,bgsrp__bandwidth0_5_gamma1,bgsrp,instant,0.4,0.5928059707225259,0.681993836478319,4.720246549380779,0.41480223306579533
synthetic_broad,knng__k4_sigma1,knng,gsmooth__lam0_5_n_iter20,gsmooth,instant,0.4,0.2439083621296359,0.4536401814679125,3.118422519327923,4.018265647311239
synthetic_broad,knng__k4_sigma1,knng,puy__alpha0_5,puy,instant,0.4,0.5281693722085876,0.630509375539881,4.182178970088671,1.1032896141357662
synthetic_broad,knng__k4_sigma1,knng,sobolev__alpha1_order2,sobolev,instant,0.4,0.596252461831921,0.6669133299147942,5.514960869420222,0.5882302768342581
synthetic_broad,knng__k4_sigma1,knng,graph_time_tikhonov__alpha0_5_beta0_5,graph_time_tikhonov,tv_time,0.4,0.5253284175649605,0.6004604365568599,4.812801119282919,1.57555452125046
synthetic_broad,knng__k4_sigma1,knng,trss__alpha0_5_beta0_5_lr0_01_n_iter30,trss,tv_time,0.4,0.23827841296733562,0.4582916726611067,2.992196447710852,4.19645100621589
synthetic_broad,knng__k4_sigma1,knng,tv__lam0_5_n_iter20,tv,tv_time,0.4,0.24050494324004085,0.44512162461873195,3.1108984631342627,4.176849716264437
synthetic_broad,knng__k4_sigma1,knng,temporal_laplacian__alpha0_5_beta0_5,temporal_laplacian,tv_time,0.4,0.5114617976644792,0.5855053034438324,4.706107969129057,1.7547482606115596
synthetic_broad,knng__k4_sigma1,knng,heat_diffusion_temporal__alpha0_5_beta0_5_n_iter10,heat_diffusion_temporal,tv_time,0.4,0.2411326772562634,0.44173248847243457,3.152251722898091,4.304661213331457
synthetic_broad,knng__k4_sigma1,knng,spline_temporal__alpha0_5,spline_temporal,tv_time,0.4,0.46427389885650866,1.4945806905080488,8.48579569834817,-0.6900780699039013
synthetic_broad,knng__k4_sigma1,knng,wavelet_temporal__alpha0_5_wavelet_level1,wavelet_temporal,tv_time,0.4,0.27247238193674633,0.4531179740659379,3.3427745133405984,4.06724250288958
synthetic_broad,knng__k4_sigma1,knng,directed_tv__alpha0_5_beta0_5_n_iter10,directed_tv,tv_time,0.4,0.25551583949144924,0.4843124732946892,3.116825103865546,3.431594228506685
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,linear,linear,instant,0.1,0.046172185973426004,0.22182683218975902,1.2301961839700966,11.141247557025533
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,nearest,nearest,instant,0.1,0.05167288075948395,0.25180997745749656,1.290467526249352,10.026477266333726
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,mean,mean,instant,0.1,0.03932028786239112,0.1819836401741734,1.1514064687020107,12.940753563682343
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,idw__power2,idw,instant,0.1,0.04193015969371143,0.19568866413012898,1.1930081360148355,12.224353767482224
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,spherical_spline,spherical_spline,instant,0.1,0.03932028786239112,0.1819836401741734,1.1514064687020107,12.940753563682343
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,rbfi_tps,rbfi_tps,instant,0.1,0.051008076366722624,0.24867302033470212,1.2816842485450026,10.499413431801333
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,rbfi_mq,rbfi_mq,instant,0.1,0.0569678335138345,0.28400164834533353,1.3395382592253648,10.270025647604502
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,spline_surface,spline_surface,instant,0.1,0.051008076366722624,0.24867302033470212,1.2816842485450026,10.499413431801333
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,gsp,gsp,instant,0.1,0.042689320173217374,0.19714955060106779,1.1882786752605117,11.992999261457477
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,tikhonov__alpha0_1,tikhonov,instant,0.1,0.20967291925165127,0.27940374669854845,2.1697173461992243,8.30303594452355
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,tikhonov__alpha1,tikhonov,instant,0.1,0.47663580666190697,0.5473535576186862,4.327024995709328,2.3155897119435243
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,bgsrp__bandwidth0_5_gamma0_1,bgsrp,instant,0.1,0.5741711405265695,0.6632175398531863,4.673374711891496,0.661644596976635
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,bgsrp__bandwidth0_5_gamma1,bgsrp,instant,0.1,0.5833107461688716,0.6670629373634147,4.846208113166843,0.6039792625191872
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,gsmooth__lam0_5_n_iter20,gsmooth,instant,0.1,0.04015405281584834,0.18641755082827924,1.179140205644037,12.582587042702439
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,puy__alpha0_5,puy,instant,0.1,0.5084721497222533,0.5895729592008966,4.360447300243884,1.6708592406652842
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,sobolev__alpha1_order2,sobolev,instant,0.1,0.5859225387534868,0.6558137243488754,5.454700885589135,0.7339506504819218
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,graph_time_tikhonov__alpha0_5_beta0_5,graph_time_tikhonov,tv_time,0.1,0.4898808517770063,0.5573552338934283,4.690435739997366,2.265803843560904
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,trss__alpha0_5_beta0_5_lr0_01_n_iter30,trss,tv_time,0.1,0.03713257437155177,0.17852085292790007,1.0885312302532038,13.657922153379525
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,tv__lam0_5_n_iter20,tv,tv_time,0.1,0.03990435600860268,0.18395294548528235,1.1709391183992037,12.781395828176539
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,temporal_laplacian__alpha0_5_beta0_5,temporal_laplacian,tv_time,0.1,0.46509713887118936,0.5269362815391649,4.43024659432254,2.7106568596374268
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,heat_diffusion_temporal__alpha0_5_beta0_5_n_iter10,heat_diffusion_temporal,tv_time,0.1,0.03961182660195914,0.18264765331643287,1.173956755356841,12.787694033140514
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,spline_temporal__alpha0_5,spline_temporal,tv_time,0.1,0.1941209622637093,0.28116543326362214,2.131752737340447,8.557599081871395
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,wavelet_temporal__alpha0_5_wavelet_level1,wavelet_temporal,tv_time,0.1,0.09400768374102014,0.22725493216043433,1.7185089080256453,10.445030624512288
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,directed_tv__alpha0_5_beta0_5_n_iter10,directed_tv,tv_time,0.1,0.046587486116443554,0.217115609789127,1.3300113417180568,11.373669650831566
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,linear,linear,instant,0.2,0.1393281943564128,0.3874058460312822,2.234446167478126,5.565373555697362
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,nearest,nearest,instant,0.2,0.15502481168865917,0.43945854444899224,2.349072819901008,4.5561064113436665
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,mean,mean,instant,0.2,0.12115297973579843,0.3171726090194598,2.2306935085851114,7.338159005273214
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,idw__power2,idw,instant,0.2,0.12611125516101052,0.343292960047265,2.1789362730300543,6.632368190494741
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,spherical_spline,spherical_spline,instant,0.2,0.12115297973579843,0.3171726090194598,2.2306935085851114,7.338159005273214
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,rbfi_tps,rbfi_tps,instant,0.2,0.15882319553960936,0.4458050127343133,2.4621445243808893,4.370156299581079
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,rbfi_mq,rbfi_mq,instant,0.2,0.18056733190082627,0.5221174980384685,2.8028048054517125,3.057131335450911
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,spline_surface,spline_surface,instant,0.2,0.15882319553960936,0.4458050127343133,2.4621445243808893,4.370156299581079
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,gsp,gsp,instant,0.2,0.1264461807759258,0.34561545151513345,2.1504503331144575,6.606171622308605
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,tikhonov__alpha0_1,tikhonov,instant,0.2,0.26549382250393727,0.383413953862211,2.646197523395588,5.538089273713597
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,tikhonov__alpha1,tikhonov,instant,0.2,0.49404611369505186,0.5731504976221502,4.346953234375068,1.9120226239202394
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,bgsrp__bandwidth0_5_gamma0_1,bgsrp,instant,0.2,0.5784709924803918,0.6708861725880229,4.60758443898276,0.5509553980101091
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,bgsrp__bandwidth0_5_gamma1,bgsrp,instant,0.2,0.5869628075719121,0.6738377315836633,4.787456622079221,0.5101587689418166
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,gsmooth__lam0_5_n_iter20,gsmooth,instant,0.2,0.12172972302083289,0.3243735995734594,2.199034870278764,7.151542409289814
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,puy__alpha0_5,puy,instant,0.2,0.519377347950828,0.6078709582818929,4.325130284522192,1.3991814115537338
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,sobolev__alpha1_order2,sobolev,instant,0.2,0.5913648458573405,0.6624179430491414,5.485517549474966,0.6458619657328886
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,graph_time_tikhonov__alpha0_5_beta0_5,graph_time_tikhonov,tv_time,0.2,0.506396956058021,0.5784094746675763,4.768457676212868,1.909375308271498
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,trss__alpha0_5_beta0_5_lr0_01_n_iter30,trss,tv_time,0.2,0.11914439923144943,0.32728919906743414,2.10416053223734,7.356177017764231
synthetic_broad,vknng__alpha1_k4_k_max8_k_min2,vknng,tv__lam0_5_n_iter20,tv,tv_time,0.2,0.1209741004725624,0.3182655248592951,2.2243032187536014,7.316200486150024
