dataset,data_source,graph,graph_method,method,best_params,family,missing_ratio,n_missing,missing_indices,outer_n_times,mae,rmse,snr,seed
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,idw,{'power': 3.0},instant,0.2,4,"1,5,10,15",320,4.509000982669278e-06,1.4664072850282573e-05,2.3745936491335504,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,spherical_spline,{},instant,0.2,4,"1,5,10,15",320,8.551120323518434e-06,2.76166926785868e-05,-0.21679781309305746,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,rbfi_tps,{},instant,0.2,4,"1,5,10,15",320,5.937927538284021e-06,1.8300814718904e-05,1.3946535409573066,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,rbfi_mq,{},instant,0.2,4,"1,5,10,15",320,6.874553609928203e-06,2.110482250715604e-05,-0.41090753179724127,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,spline_surface,{},instant,0.2,4,"1,5,10,15",320,9.949948370536447e-06,3.416126932004611e-05,-2.2845850892574537,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,gsp,{},instant,0.2,4,"1,5,10,15",320,6.060264841916902e-06,1.8731013439515835e-05,4.212531859988115,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,tikhonov,{'alpha': 0.05},instant,0.2,4,"1,5,10,15",320,8.457288789217251e-06,1.6279886143873582e-05,16.473074905452304,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,bgsrp,{'bandwidth': 8},instant,0.2,4,"1,5,10,15",320,2.1933992967086842e-05,3.162841180048065e-05,5.518829979149902,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,gsmooth,"{'lam': 0.7, 'n_iter': 30}",instant,0.2,4,"1,5,10,15",320,5.271474712989001e-06,1.596083143244927e-05,4.335907460527551,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,puy,{'alpha': 0.1},instant,0.2,4,"1,5,10,15",320,2.0378234593232566e-05,3.0517270368638227e-05,8.480303208091119,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,sobolev,"{'alpha': 0.5, 'order': 2}",instant,0.2,4,"1,5,10,15",320,3.0633252186251065e-05,4.632228324420689e-05,4.876136104241624,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,graph_time_tikhonov,"{'alpha': 0.3, 'beta': 0.1}",tv_time,0.2,4,"1,5,10,15",320,1.691048970372132e-05,2.4417068890203367e-05,6.187864086820128,3
physionet_eegmmidb,physionet_subj03_run4_low,knn__k3,knn,trss,"{'alpha': 0.5, 'beta': 0.1, 'n_iter': 40, 'lr': 0.02}",tv_time,0.2,4,"1,5,10,15",320,5.066648413489353e-06,1.5521514357834915e-05,1.0118151840835465,3
